Longitude,Latitude,Deep
-84.749558,31.173545,4.8
-84.749588,31.17354,6
-84.749618,31.173534,5.9
-84.749648,31.173528,4.6
-84.749678,31.173523,4.5
-84.749708,31.173517,3.3
-84.749737,31.173511,3.3
-84.749767,31.173505,3.4
-84.749797,31.1735,3.1
-84.749827,31.173494,3
-84.749857,31.173489,3.3
-84.749886,31.173483,3.6
-84.749916,31.173477,3.9
-84.749946,31.173471,3.7
-84.749975,31.173466,4.1
-84.750004,31.173461,3.9
-84.750034,31.173456,3.6
-84.750063,31.173451,3.5
-84.750092,31.173445,3.5
-84.750122,31.173439,4.8
-84.750151,31.173433,5.8
-84.75018,31.173427,6.3
-84.750209,31.173422,7.4
-84.750238,31.173417,9.6
-84.750267,31.173411,10.8
-84.750296,31.173405,9.8
-84.750326,31.173399,11.9
-84.750356,31.173394,12.5
-84.750387,31.173388,8.2
-84.750417,31.173383,7.2
-84.750446,31.173377,6.7
-84.750476,31.173372,7.6
-84.750506,31.173366,8.5
-84.750536,31.17336,9.5
-84.750566,31.173354,10.3
-84.750596,31.173349,9.1
-84.750626,31.173343,8.1
-84.750657,31.173337,7.3
-84.750687,31.173331,5.4
-84.750717,31.173325,6
-84.750748,31.173319,5.5
-84.750778,31.173314,4.1
-84.750808,31.173308,4
-84.750839,31.173303,4.3
-84.750869,31.173297,5.1
-84.750899,31.173291,4.5
-84.750927,31.173285,4.9
-84.750954,31.173281,6.1
-84.750977,31.173277,5
-84.750997,31.173273,7.9
-84.751015,31.173269,7.2
-84.751033,31.173264,7.1
-84.751051,31.173259,8
-84.751068,31.173256,5.6
-84.751086,31.173253,10.5
-84.751106,31.17325,9.3
-84.751127,31.173245,10.1
-84.751149,31.173241,14.4
-84.751174,31.173237,16.4
-84.751204,31.173231,13.5
-84.751234,31.173224,9.7
-84.751264,31.173218,7
-84.751294,31.173212,4.8
-84.751324,31.173207,5
-84.751354,31.173203,3.3
-84.751384,31.173198,3.9
-84.751413,31.173194,3.5
-84.751443,31.173188,3.3
-84.751472,31.173183,4.1
-84.751502,31.173177,3.7
-84.751531,31.173171,3.7
-84.75156,31.173166,4.8
-84.751589,31.17316,5.9
-84.751619,31.173155,6.8
-84.751648,31.173149,8.3
-84.751677,31.173143,9.1
-84.751706,31.173137,9.4
-84.751736,31.173131,8.5
-84.751765,31.173125,6.5
-84.751795,31.173119,6.1
-84.751825,31.173114,6.1
-84.751854,31.173109,5.1
-84.751884,31.173103,5.8
-84.751914,31.173097,5.4
-84.751944,31.173091,5.2
-84.751974,31.173086,5.5
-84.752004,31.17308,5.5
-84.752034,31.173074,5
-84.752064,31.173068,5.3
-84.752094,31.173062,5.9
-84.752124,31.173057,6.3
-84.752154,31.173051,7.6
-84.752183,31.173045,9.1
-84.752213,31.17304,9.8
-84.752243,31.173035,7.4
-84.752273,31.173029,7.9
-84.752303,31.173023,6.8
-84.752332,31.173018,6.4
-84.752362,31.173012,7.4
-84.752393,31.173006,8.9
-84.752423,31.173001,7.9
-84.752453,31.172996,7.9
-84.752482,31.17299,6.7
-84.752512,31.172985,6.3
-84.752542,31.172979,5.1
-84.752572,31.172973,5.1
-84.752601,31.172967,5.6
-84.752631,31.17296,3.7
-84.752661,31.172955,4.5
-84.752691,31.172949,4.8
-84.75272,31.172944,5.3
-84.75275,31.172938,5.1
-84.75278,31.172932,5.3
-84.752809,31.172926,7.3
-84.752839,31.172921,7.7
-84.75287,31.172916,8.1
-84.7529,31.172912,9.4
-84.752929,31.172906,10.1
-84.752959,31.172899,11.9
-84.752989,31.172893,12.7
-84.753019,31.172888,10.1
-84.753049,31.172882,8
-84.753079,31.172876,11.8
-84.753107,31.172871,9.8
-84.753131,31.172867,10.5
-84.753152,31.172864,4.4
-84.753172,31.17286,4.2
-84.753192,31.172856,4.5
-84.753213,31.172851,1
-84.753235,31.172847,2.6
-84.753315,31.172833,9.6
-84.753343,31.172827,10.4
-84.753372,31.172822,9.5
-84.7534,31.172817,11.2
-84.753429,31.172811,12.6
-84.753457,31.172805,15
-84.753485,31.172798,22.5
-84.753513,31.172792,12.6
-84.753542,31.172787,10.4
-84.75357,31.172783,11.8
-84.753599,31.172778,12.5
-84.753627,31.172773,10.1
-84.753656,31.172768,12.1
-84.753685,31.172762,15.3
-84.753714,31.172758,13.6
-84.753743,31.172754,10.2
-84.753773,31.17275,10.4
-84.753801,31.172743,9.8
-84.75383,31.172736,9.3
-84.753859,31.17273,8.8
-84.753888,31.172724,6.8
-84.753917,31.172719,8.5
-84.753947,31.172714,9.4
-84.753976,31.172708,10.8
-84.754005,31.172702,10.2
-84.754034,31.172697,9
-84.754063,31.172692,9.1
-84.754091,31.172686,8.3
-84.75412,31.172679,6.9
-84.754149,31.172674,7.1
-84.754178,31.172669,7.4
-84.754207,31.172664,8.1
-84.754236,31.172658,7.9
-84.754265,31.172653,10.7
-84.754294,31.172647,9
-84.754323,31.172642,7.9
-84.754351,31.172637,8.5
-84.75438,31.172631,10.1
-84.754409,31.172626,10.6
-84.754438,31.172619,10.2
-84.754466,31.172614,10.5
-84.754494,31.172609,9
-84.754523,31.172603,7.4
-84.754551,31.172598,8.6
-84.75458,31.172593,7.7
-84.754608,31.172588,7.3
-84.754637,31.172583,7.3
-84.754665,31.172578,6.3
-84.754693,31.172572,7.1
-84.754721,31.172567,7.2
-84.75475,31.172562,7.9
-84.754778,31.172556,7.9
-84.754806,31.172551,5.5
-84.754834,31.172545,5.4
-84.754862,31.17254,5.1
-84.75489,31.172535,4.5
-84.754918,31.172529,4.5
-84.754947,31.172524,4.6
-84.754975,31.172519,4.9
-84.755004,31.172514,4
-84.755032,31.172509,4.1
-84.75506,31.172504,5
-84.755089,31.172498,5.5
-84.755117,31.172492,5
-84.755146,31.172487,5.9
-84.755174,31.172482,7.4
-84.755203,31.172477,5.7
-84.755231,31.172472,5.9
-84.75526,31.172466,5.5
-84.755288,31.172461,6.4
-84.755316,31.172454,6.3
-84.755345,31.172449,7.1
-84.755374,31.172443,8.2
-84.755403,31.172438,7.8
-84.755432,31.172432,7.7
-84.755461,31.172426,9.6
-84.755489,31.17242,9.7
-84.755518,31.172415,8
-84.755547,31.172409,7.5
-84.755577,31.172404,7.9
-84.755606,31.172398,8.6
-84.755635,31.172392,7.7
-84.755664,31.172387,6.5
-84.755694,31.172381,6
-84.755723,31.172375,5.3
-84.755752,31.172369,5.3
-84.755782,31.172364,4.5
-84.755811,31.172358,3.7
-84.75584,31.172352,3.9
-84.755866,31.172347,4.4
-84.75589,31.172342,4.9
-84.755911,31.172338,4.7
-84.755931,31.172334,4.7
-84.755952,31.172331,5.6
-84.755971,31.172328,4.2
-84.75599,31.172324,4.6
-84.756009,31.17232,4.6
-84.756029,31.172319,3.1
-84.756048,31.172317,3.2
-84.756066,31.172318,3.2
-84.756082,31.172321,3.7
-84.756098,31.172329,4.3
-84.756183,31.172437,4.8
-84.756148,31.172439,3.8
-84.756125,31.172442,5.1
-84.756098,31.172447,3.1
-84.75607,31.172452,4
-84.756042,31.172457,4
-84.756014,31.172462,4
-84.755986,31.172469,3.8
-84.755956,31.172475,3.8
-84.755925,31.172481,3.6
-84.755894,31.172487,3.8
-84.755863,31.172493,4.2
-84.755832,31.172499,4.5
-84.755801,31.172505,5.2
-84.75577,31.172511,5.2
-84.755739,31.172517,6.6
-84.755707,31.172523,7.2
-84.755676,31.172529,8.5
-84.755645,31.172534,8.9
-84.755613,31.17254,7.6
-84.755582,31.172546,7
-84.755551,31.172552,8.1
-84.755519,31.172558,5.9
-84.755488,31.172564,6.6
-84.755456,31.17257,5.9
-84.755424,31.172576,6.3
-84.755393,31.172582,6.5
-84.755362,31.172588,6.7
-84.75533,31.172594,6.3
-84.755299,31.172599,5.6
-84.755267,31.172605,4.8
-84.755235,31.172611,5
-84.755204,31.172617,4.6
-84.755173,31.172624,4.8
-84.755141,31.17263,4.5
-84.75511,31.172636,3.9
-84.755078,31.172643,3.5
-84.755046,31.172649,3.7
-84.755015,31.172654,3.9
-84.754983,31.172659,3.6
-84.754951,31.172665,3.4
-84.754919,31.172671,4.1
-84.754887,31.172677,5.2
-84.754856,31.172683,5.1
-84.754824,31.172689,4.8
-84.754792,31.172696,5.1
-84.75476,31.172701,3.8
-84.754728,31.172707,5.9
-84.754697,31.172713,7.3
-84.754665,31.172719,5.5
-84.754634,31.172725,4.9
-84.754603,31.172732,6.5
-84.754571,31.172738,6.9
-84.754539,31.172744,6.1
-84.754507,31.17275,4.4
-84.754476,31.172756,4.7
-84.754445,31.172762,3.8
-84.754413,31.172768,4.6
-84.754382,31.172774,4.9
-84.75435,31.17278,5.6
-84.754319,31.172786,5.1
-84.754287,31.172791,5.3
-84.754256,31.172797,5
-84.754225,31.172803,5
-84.754194,31.172809,5
-84.754163,31.172816,5.4
-84.754131,31.172821,4.5
-84.7541,31.172826,4.6
-84.754068,31.172832,6
-84.754037,31.172838,6
-84.754006,31.172844,6.5
-84.753975,31.172851,5.5
-84.753944,31.172857,6.5
-84.753912,31.172863,5.7
-84.75388,31.172867,5.6
-84.753849,31.172873,5.1
-84.753817,31.172879,7.3
-84.753785,31.172885,6.7
-84.753754,31.172891,4.9
-84.753722,31.172896,4.4
-84.753691,31.172902,5.6
-84.75366,31.172909,6.6
-84.753628,31.172915,3.9
-84.753596,31.172921,3.2
-84.753564,31.172926,5.9
-84.753533,31.172932,7.8
-84.753501,31.172938,9.5
-84.75347,31.172944,6.9
-84.753439,31.17295,7.3
-84.753408,31.172956,12
-84.75338,31.172962,8.2
-84.753354,31.172968,6.5
-84.753329,31.172974,6
-84.753307,31.172978,5.4
-84.753285,31.172983,5.1
-84.753277,31.17312,5.5
-84.753299,31.173118,7
-84.75332,31.173115,6.5
-84.753346,31.173111,5.4
-84.753374,31.173105,8.2
-84.753404,31.173098,10.2
-84.753434,31.173092,12.2
-84.753464,31.173086,10.8
-84.753495,31.17308,10.4
-84.753527,31.173074,12.6
-84.753557,31.173067,10.6
-84.753588,31.17306,10.9
-84.753619,31.173054,8.8
-84.75365,31.173049,10.4
-84.753681,31.173043,10.1
-84.753713,31.173038,8.8
-84.753744,31.173032,8.4
-84.753775,31.173025,6.3
-84.753807,31.173019,8.5
-84.753839,31.173014,9.2
-84.753871,31.173009,9.2
-84.753902,31.173003,7.3
-84.753933,31.172997,6
-84.753965,31.172992,6.7
-84.753997,31.172987,6.8
-84.754029,31.172981,7.1
-84.75406,31.172974,7.6
-84.754091,31.172968,5.6
-84.754122,31.172962,7.5
-84.754153,31.172955,8.2
-84.754184,31.172949,7.8
-84.754215,31.172943,7.3
-84.754247,31.172937,6.5
-84.754278,31.172931,6.4
-84.754309,31.172925,7
-84.75434,31.17292,8.1
-84.754372,31.172915,9.1
-84.754403,31.172909,7.3
-84.754434,31.172903,6.6
-84.754465,31.172896,7.6
-84.754497,31.172891,7.4
-84.754528,31.172885,6.4
-84.754559,31.172879,5.6
-84.754591,31.172873,5
-84.754622,31.172867,5.2
-84.754654,31.172861,6
-84.754685,31.172855,6.6
-84.754717,31.17285,6.9
-84.754748,31.172844,5.5
-84.75478,31.172838,5.8
-84.754811,31.172832,7.2
-84.754842,31.172826,7
-84.754874,31.172821,10.1
-84.754905,31.172816,9.1
-84.754936,31.172811,7.1
-84.754968,31.172805,6.7
-84.754999,31.172799,5.8
-84.755031,31.172793,4.5
-84.755062,31.172787,4.8
-84.755093,31.172781,4.7
-84.755124,31.172775,5.3
-84.755155,31.172769,5
-84.755186,31.172763,4.5
-84.755217,31.172757,4.1
-84.755248,31.172751,3.7
-84.75528,31.172745,3.7
-84.755311,31.17274,4.5
-84.755342,31.172734,4.6
-84.755374,31.172728,3.8
-84.755404,31.172721,3.7
-84.755435,31.172714,4.1
-84.755466,31.172707,4.2
-84.755498,31.172701,4.5
-84.755529,31.172696,4.9
-84.755561,31.172691,4.7
-84.755593,31.172685,4.8
-84.755624,31.172678,5.1
-84.755656,31.172672,4.7
-84.755687,31.172666,4.3
-84.755719,31.17266,4.3
-84.75575,31.172655,3.9
-84.755782,31.172649,4.2
-84.755813,31.172644,4.3
-84.755845,31.172638,4.5
-84.755876,31.172632,3.8
-84.755908,31.172625,2.8
-84.755939,31.172619,2.4
-84.75597,31.172612,2.5
-84.756001,31.172605,4.1
-84.756032,31.172599,4.7
-84.756063,31.172593,5.1
-84.756091,31.172587,4.4
-84.756117,31.172582,2.5
-84.756142,31.172578,4.2
-84.756165,31.172574,7.6
-84.756186,31.17257,8.2
-84.756205,31.172566,10.4
-84.756224,31.172562,8.8
-84.756242,31.172558,9.3
-84.756261,31.172556,6.2
-84.756384,31.172674,5.5
-84.756355,31.172684,6.3
-84.756335,31.172688,7.6
-84.756308,31.172693,6.4
-84.756278,31.172699,5.5
-84.756246,31.172705,5.7
-84.756215,31.172712,4.8
-84.756182,31.172718,5.7
-84.75615,31.172724,5.2
-84.756119,31.17273,4.4
-84.756087,31.172735,3.7
-84.756055,31.172741,3.2
-84.756024,31.172748,3.6
-84.755992,31.172754,3.4
-84.755961,31.172761,3.3
-84.75593,31.172767,3.1
-84.755899,31.172773,3.7
-84.755867,31.172779,3.5
-84.755836,31.172785,4.8
-84.755805,31.172791,5.2
-84.755773,31.172797,4
-84.755742,31.172802,4.4
-84.755711,31.172808,4.8
-84.755679,31.172814,4.4
-84.755647,31.172819,4.2
-84.755616,31.172825,3.4
-84.755584,31.172831,3.9
-84.755553,31.172837,5
-84.755521,31.172843,6.7
-84.75549,31.172848,5.3
-84.755458,31.172853,4.1
-84.755427,31.172859,4.4
-84.755395,31.172866,3.6
-84.755363,31.172872,5.3
-84.755331,31.172877,3.7
-84.755299,31.172882,6
-84.755267,31.172887,6.4
-84.755235,31.172893,5.3
-84.755204,31.172899,5.9
-84.755173,31.172905,6.4
-84.755141,31.172912,5.6
-84.75511,31.172918,3.7
-84.755078,31.172924,3.9
-84.755046,31.17293,4.9
-84.755014,31.172936,5.6
-84.754983,31.172942,7.2
-84.754952,31.172949,6.7
-84.75492,31.172955,6.7
-84.754889,31.172961,6.4
-84.754858,31.172967,5.6
-84.754826,31.172972,5.5
-84.754795,31.172977,4.3
-84.754763,31.172982,5
-84.754731,31.172988,5.9
-84.754699,31.172993,5.7
-84.754668,31.172999,5.9
-84.754636,31.173006,5.4
-84.754604,31.173012,6.7
-84.754572,31.173018,7.5
-84.754541,31.173024,7.8
-84.754509,31.17303,7
-84.754477,31.173036,6.4
-84.754445,31.173042,5.6
-84.754413,31.173048,5.5
-84.754381,31.173056,6
-84.75435,31.173063,6.7
-84.754318,31.173069,6.6
-84.754285,31.173075,6.7
-84.754253,31.173081,6.9
-84.754221,31.173088,6.4
-84.754189,31.173094,6.9
-84.754158,31.1731,6.9
-84.754126,31.173107,7
-84.754094,31.173113,9
-84.754062,31.173119,7.3
-84.75403,31.173125,6.5
-84.753999,31.173131,7.5
-84.753966,31.173136,8
-84.753934,31.173141,5.3
-84.753902,31.173147,6.2
-84.75387,31.173152,5.7
-84.753838,31.173158,8.8
-84.753806,31.173164,4.8
-84.753774,31.173171,6
-84.753742,31.173177,10.1
-84.75371,31.173183,8.7
-84.753678,31.173189,7.6
-84.753646,31.173195,7.6
-84.753614,31.173201,8.2
-84.753582,31.173206,7.8
-84.75355,31.173213,5.8
-84.753519,31.173219,7
-84.753487,31.173226,5.7
-84.753456,31.173232,5.2
-84.753428,31.173236,4.4
-84.753404,31.17324,2.5
-84.753382,31.173244,10.3
-84.753362,31.173247,12.8
-84.753342,31.17325,11.3
-84.753322,31.173253,8
-84.754183,31.173226,5
-84.754203,31.173223,2.9
-84.754224,31.173219,2.4
-84.754243,31.173215,6.6
-84.754265,31.17321,7.4
-84.75429,31.173207,4.1
-84.754317,31.173202,5
-84.754347,31.173196,5.8
-84.754377,31.173191,5.5
-84.754408,31.173185,4.7
-84.754439,31.173179,5.6
-84.754469,31.173173,5.7
-84.7545,31.173167,4.4
-84.754531,31.173162,4
-84.754561,31.173158,4.2
-84.754593,31.173153,3.8
-84.754624,31.173148,2.5
-84.754655,31.173142,5.1
-84.754687,31.173136,4.7
-84.754718,31.173131,2.7
-84.754749,31.173125,2.9
-84.75478,31.173117,1.7
-84.754811,31.173111,2.6
-84.754842,31.173105,3.8
-84.754874,31.1731,4
-84.754906,31.173095,5.3
-84.754937,31.173091,5.2
-84.754969,31.173089,5.2
-84.755,31.173083,5.3
-84.755031,31.173075,5.8
-84.755062,31.173069,4.8
-84.755094,31.173063,5.1
-84.755125,31.173057,7.2
-84.755155,31.17305,7.6
-84.755186,31.173044,8.6
-84.755217,31.173038,7.4
-84.755248,31.173031,7
-84.755279,31.173025,7.4
-84.75531,31.173019,6.8
-84.755341,31.173013,6.5
-84.755373,31.173007,6.1
-84.755404,31.173001,6.5
-84.755435,31.172996,5.6
-84.755466,31.172991,6.5
-84.755497,31.172985,6.1
-84.755528,31.172979,5.9
-84.755559,31.172973,6.2
-84.75559,31.172967,6.6
-84.75562,31.172961,5.7
-84.755651,31.172955,6.5
-84.755682,31.17295,6.6
-84.755713,31.172944,7.4
-84.755744,31.172937,6.6
-84.755774,31.17293,7.2
-84.755805,31.172924,6.9
-84.755836,31.172918,7
-84.755867,31.172912,6.2
-84.755898,31.172907,7.1
-84.755929,31.172901,7.4
-84.75596,31.172895,9.6
-84.755991,31.172888,8.6
-84.756021,31.172883,8.7
-84.756052,31.172877,7.4
-84.756083,31.172871,6
-84.756114,31.172866,6
-84.756145,31.172861,5.6
-84.756176,31.172856,4.7
-84.756206,31.172849,5.1
-84.756237,31.172842,5.7
-84.756268,31.172836,6
-84.756299,31.172831,5
-84.75633,31.172826,6.5
-84.756359,31.172821,6.4
-84.756384,31.172815,6.5
-84.756408,31.17281,6.3
-84.756429,31.172806,5.2
-84.756448,31.172804,5.4
-84.756468,31.172802,5.9
-84.756587,31.172929,6.4
-84.756572,31.17293,5.4
-84.756553,31.172929,4.9
-84.75653,31.17293,4.2
-84.756502,31.172932,4.6
-84.756472,31.172938,5.3
-84.75644,31.172945,5.3
-84.756409,31.172952,4.3
-84.756377,31.172958,3.5
-84.756346,31.172965,4.3
-84.756314,31.172971,3.7
-84.756282,31.172977,3.6
-84.756251,31.172983,3
-84.756219,31.172989,3.6
-84.756188,31.172995,3.5
-84.756157,31.173002,4.2
-84.756126,31.173008,3.9
-84.756095,31.173014,4.2
-84.756064,31.173021,4.9
-84.756033,31.173028,8.5
-84.756003,31.173035,8.9
-84.755972,31.173041,8.1
-84.75594,31.173046,5.5
-84.755909,31.173052,5.8
-84.755877,31.173057,5.2
-84.755846,31.173064,5
-84.755815,31.17307,2.8
-84.755785,31.173076,2.3
-84.755753,31.173081,2.6
-84.755722,31.173086,3.8
-84.75569,31.173092,5.1
-84.755659,31.173098,4.1
-84.75563,31.173102,3.1
-84.752606,31.173107,8.9
-84.75259,31.173111,12.5
-84.752571,31.173115,9.7
-84.752546,31.17312,10.8
-84.752519,31.173125,10.3
-84.75249,31.17313,10.1
-84.752457,31.173135,8.9
-84.752424,31.173141,9.5
-84.752391,31.173147,9.7
-84.752358,31.173154,10
-84.752325,31.173161,8.9
-84.752293,31.173169,7.1
-84.752261,31.173176,8.3
-84.752228,31.173184,8.4
-84.752195,31.173191,8.4
-84.752162,31.173196,7.9
-84.752129,31.173201,6.7
-84.752096,31.173206,6.4
-84.752064,31.173212,6.3
-84.752032,31.173218,6.5
-84.752001,31.173225,6.5
-84.751969,31.17323,6.6
-84.751937,31.173236,7
-84.751905,31.173242,7.5
-84.751873,31.173248,8.1
-84.751841,31.173254,9.1
-84.751809,31.17326,9.4
-84.751778,31.173266,9.2
-84.751746,31.173272,9.2
-84.751714,31.173278,9.7
-84.751682,31.173284,9
-84.75165,31.17329,9.9
-84.751618,31.173296,9
-84.751586,31.173303,8.8
-84.751555,31.17331,7.8
-84.751523,31.173316,8.5
-84.751491,31.173322,6.3
-84.751459,31.173328,5.8
-84.751427,31.173334,6
-84.751395,31.17334,6.2
-84.751363,31.173346,4.7
-84.751331,31.173352,4.3
-84.751299,31.173357,4.8
-84.751267,31.173362,6.3
-84.751235,31.173368,7.3
-84.751205,31.173373,4.8
-84.751175,31.173378,5.5
-84.751146,31.173383,4.9
-84.751116,31.173389,4.5
-84.751086,31.173395,3.6
-84.751056,31.173401,3.5
-84.751026,31.173408,3
-84.750996,31.173414,3.6
-84.750966,31.173419,3.7
-84.750936,31.173425,5.7
-84.750905,31.173432,4.4
-84.750875,31.173438,4.4
-84.750845,31.173444,3.8
-84.750814,31.17345,4.2
-84.750784,31.173455,4.8
-84.750754,31.173461,5.5
-84.750723,31.173466,5.5
-84.750693,31.173472,5.1
-84.750662,31.173478,5.4
-84.750632,31.173484,5.1
-84.750601,31.17349,5.8
-84.750571,31.173495,6.1
-84.75054,31.173501,6.1
-84.750509,31.173507,6.8
-84.750479,31.173513,5.7
-84.750448,31.173519,4.7
-84.750418,31.173525,4.7
-84.750387,31.173531,4.2
-84.750356,31.173537,3.8
-84.750325,31.173543,4.2
-84.750294,31.173549,4.1
-84.750264,31.173554,4.2
-84.750233,31.17356,4.9
-84.750202,31.173566,5.4
-84.750171,31.173572,5.6
-84.750141,31.173577,6.4
-84.75011,31.173584,6.4
-84.750079,31.173589,6.5
-84.750048,31.173595,6.6
-84.750017,31.173602,6.1
-84.749986,31.173608,5.8
-84.749955,31.173614,5.6
-84.749924,31.17362,5.5
-84.749894,31.173625,5.3
-84.749863,31.173631,6.5
-84.749831,31.173636,7.1
-84.7498,31.173642,6.3
-84.749769,31.173647,6.9
-84.749738,31.173652,6
-84.749707,31.173658,5.7
-84.749677,31.173664,5.6
-84.749646,31.17367,5.2
-84.749615,31.173676,5.3
-84.749584,31.173682,5.2
-84.749554,31.173688,4.7
-84.749523,31.173695,4.9
-84.749492,31.173701,5.7
-84.749461,31.173707,6.8
-84.74943,31.173712,7.1
-84.749399,31.173717,7.8
-84.749368,31.173722,9.4
-84.749337,31.173728,7.7
-84.749306,31.173734,9.4
-84.749275,31.17374,8.9
-84.749243,31.173747,10.9
-84.749212,31.173753,11.9
-84.749181,31.173759,12.5
-84.749149,31.173764,12.3
-84.749118,31.17377,10.5
-84.749087,31.173776,9.6
-84.749057,31.173781,8.4
-84.74903,31.173786,7.8
-84.749005,31.173791,7.2
-84.748982,31.173796,4.9
-84.74896,31.173799,7.2
-84.74894,31.173803,5.2
-84.74892,31.173808,8.1
-84.748902,31.173811,11.3
-84.748883,31.173814,6.9
-84.748865,31.173818,5
-84.748849,31.173824,5.3
-84.748972,31.173934,2.3
-84.748987,31.173933,3.8
-84.749006,31.17393,3.5
-84.749025,31.173926,4.3
-84.749044,31.173923,4.3
-84.749066,31.173918,7.3
-84.749092,31.173914,7.1
-84.749117,31.173909,8.4
-84.749144,31.173903,10.4
-84.749171,31.173898,7.4
-84.7492,31.173892,7.7
-84.749229,31.173887,10.8
-84.749257,31.173881,8.8
-84.749285,31.173874,7.6
-84.749314,31.173869,6.9
-84.749342,31.173863,5
-84.74937,31.173858,3.9
-84.749399,31.173852,3.5
-84.749428,31.173847,3.3
-84.749457,31.173842,4
-84.749485,31.173836,3.2
-84.749514,31.173831,3.4
-84.749542,31.173825,4.2
-84.749571,31.17382,5
-84.7496,31.173815,5.9
-84.74963,31.17381,7.2
-84.749659,31.173805,7.9
-84.749689,31.173799,9.6
-84.749719,31.173794,10.5
-84.749749,31.173788,9.8
-84.749779,31.173782,11.9
-84.749809,31.173776,8.6
-84.749838,31.17377,10.3
-84.749868,31.173765,7.7
-84.749898,31.173759,6.6
-84.749929,31.173752,6
-84.749959,31.173746,7.1
-84.74999,31.173741,9.2
-84.75002,31.173736,8.4
-84.750051,31.173731,9.2
-84.750081,31.173726,7.5
-84.75011,31.173719,7.4
-84.75014,31.173713,7.1
-84.750171,31.173707,6.8
-84.750201,31.173702,7.4
-84.75023,31.173696,6.2
-84.75026,31.173691,6.7
-84.75029,31.173685,5.1
-84.750319,31.173679,5.8
-84.750349,31.173673,6.6
-84.750379,31.173667,7.2
-84.750409,31.173661,7.5
-84.75044,31.173656,7.2
-84.75047,31.17365,8
-84.750501,31.173645,10.1
-84.750531,31.17364,9.8
-84.750562,31.173635,6.8
-84.750592,31.17363,11
-84.750622,31.173624,7.8
-84.750653,31.173617,5.9
-84.750683,31.173612,4.9
-84.750714,31.173606,4.3
-84.750744,31.1736,4.3
-84.750775,31.173594,4.4
-84.750805,31.173589,4.9
-84.750836,31.173583,6.4
-84.750867,31.173577,5.7
-84.750897,31.173571,7.3
-84.750928,31.173566,7.3
-84.750958,31.17356,8.1
-84.750988,31.173554,7
-84.751019,31.173548,8.1
-84.751049,31.173541,7.5
-84.751079,31.173536,7.4
-84.75111,31.17353,7.4
-84.75114,31.173525,7.6
-84.75117,31.173519,5.2
-84.7512,31.173513,5.9
-84.751231,31.173507,6.7
-84.751261,31.173502,5.9
-84.751291,31.173497,6.1
-84.751321,31.173492,6.2
-84.751351,31.173486,6.4
-84.751381,31.17348,5.8
-84.751411,31.173474,6
-84.751441,31.173468,6.1
-84.75147,31.173463,6
-84.7515,31.173457,4.8
-84.751531,31.173452,4.5
-84.751561,31.173446,6.2
-84.75159,31.173441,6.1
-84.75162,31.173435,6.9
-84.75165,31.17343,7.5
-84.75168,31.173424,8.3
-84.75171,31.173418,8.4
-84.751741,31.173412,9.2
-84.751771,31.173407,8.7
-84.7518,31.173402,8.2
-84.75183,31.173396,8.8
-84.75186,31.173391,8.2
-84.751891,31.173386,8.2
-84.751921,31.173381,9.5
-84.751951,31.173375,8.7
-84.751981,31.173369,7.8
-84.752011,31.173364,5.9
-84.752041,31.173359,6
-84.752071,31.173353,5.6
-84.752101,31.173347,5.1
-84.75213,31.173341,4.5
-84.75216,31.173334,5.4
-84.752191,31.173328,7.2
-84.752221,31.173322,5.8
-84.752251,31.173316,5.6
-84.752281,31.17331,6.5
-84.752311,31.173304,8.8
-84.752341,31.173299,7.5
-84.752371,31.173294,6.8
-84.752401,31.173288,6
-84.752431,31.173282,5.2
-84.752461,31.173276,5.8
-84.752488,31.173271,7.7
-84.752513,31.173266,8
-84.752537,31.173262,8.2
-84.75256,31.173259,7.3
-84.752581,31.173256,6.1
-84.752674,31.173391,1.5
-84.752662,31.173394,2.5
-84.752643,31.173398,3.7
-84.752622,31.173401,3.6
-84.752598,31.173404,8.5
-84.75257,31.173408,6.9
-84.752539,31.173413,7.1
-84.752509,31.173419,4.9
-84.752478,31.173424,4.5
-84.752447,31.173429,4.8
-84.752417,31.173435,5
-84.752386,31.173441,6.8
-84.752355,31.173446,6.8
-84.752325,31.173452,6.9
-84.752294,31.173458,6.7
-84.752264,31.173463,6.2
-84.752234,31.173469,4.1
-84.752203,31.173475,2.4
-84.752172,31.173481,4.7
-84.752141,31.173486,6.7
-84.752111,31.173492,6.8
-84.75208,31.173497,6.8
-84.75205,31.173503,8
-84.75202,31.173508,8.6
-84.75199,31.173514,6.9
-84.751959,31.173521,9.1
-84.751928,31.173527,9.1
-84.751897,31.173533,7.3
-84.751866,31.173538,6.8
-84.751836,31.173544,7.9
-84.751805,31.173549,9.7
-84.751774,31.173555,9.2
-84.751743,31.17356,8.1
-84.751713,31.173566,8
-84.751682,31.173572,7.6
-84.751652,31.173578,6.9
-84.751621,31.173584,7.6
-84.751591,31.173589,7.7
-84.751561,31.173595,5.6
-84.75153,31.173601,5.7
-84.751499,31.173607,5.6
-84.751469,31.173612,5.4
-84.751438,31.173618,4.9
-84.751408,31.173624,4
-84.751377,31.17363,3.6
-84.751347,31.173636,3.9
-84.751316,31.173642,4.6
-84.751286,31.173647,4.9
-84.751257,31.173653,4.3
-84.751227,31.173658,3.9
-84.751197,31.173664,2.8
-84.751167,31.17367,4
-84.751137,31.173676,5.9
-84.751107,31.173682,6.5
-84.751077,31.173688,8.6
