Longitude,Latitude,DeepEca
-84.8942834,31.035255,7.9
-84.89427,31.0352383,8
-84.8942518,31.03522,9.2
-84.8942333,31.0352033,9.3
-84.8947699,31.035285,8.3
-84.8947684,31.0353033,8.9
-84.8947699,31.0353233,6.6
-84.894775,31.0353483,7.1
-84.8947833,31.0353783,8.1
-84.8947934,31.0354116,7.9
-84.8948068,31.0354433,6.6
-84.8948218,31.0354783,7.2
-84.8948368,31.0355116,7.9
-84.8948516,31.0355466,8.4
-84.8948684,31.03558,7.4
-84.8948816,31.035615,7.6
-84.8948984,31.0356483,7.3
-84.8949151,31.0356816,8.3
-84.89493,31.0357166,7.1
-84.8949468,31.03575,7.2
-84.8949616,31.0357833,6.5
-84.8949768,31.0358183,6.7
-84.894995,31.0358533,7.7
-84.8950118,31.0358866,7.7
-84.8950301,31.0359183,7.3
-84.8950484,31.0359516,8.1
-84.8950668,31.0359833,8.1
-84.8950851,31.0360166,7.8
-84.8951016,31.03605,6.5
-84.8951184,31.0360833,6.6
-84.8951366,31.0361166,8.5
-84.8951534,31.0361499,7.9
-84.8951718,31.0361833,7.7
-84.8951901,31.0362166,7.8
-84.8952066,31.0362499,9.8
-84.8952234,31.0362833,11.1
-84.8952401,31.0363166,12
-84.89526,31.03635,10.1
-84.8952766,31.0363833,8.6
-84.8952934,31.0364166,9.2
-84.8953101,31.03645,8.1
-84.8953284,31.0364833,6.8
-84.8953468,31.0365166,6.5
-84.8953635,31.03655,7.2
-84.89538,31.0365833,8.4
-84.8953984,31.0366166,7.5
-84.8954151,31.0366516,6.7
-84.8954316,31.036685,7.2
-84.8954484,31.03672,8.1
-84.8954651,31.0367533,7.5
-84.8954833,31.036785,6.5
-84.8955001,31.0368183,7.5
-84.8955168,31.0368516,8.6
-84.8955352,31.036885,8.7
-84.8955516,31.0369183,7.5
-84.89557,31.0369516,8
-84.8955868,31.036985,7.4
-84.8956051,31.0370183,10
-84.8956234,31.0370516,10.1
-84.8956418,31.037085,9.1
-84.8956601,31.0371183,8.7
-84.8956768,31.03715,9.7
-84.8956952,31.037185,10.9
-84.8957135,31.0372183,15.5
-84.8957318,31.0372533,16
-84.8957484,31.0372866,14.7
-84.8957651,31.03732,11.7
-84.8957833,31.0373516,10.8
-84.8958034,31.0373833,10.2
-84.8958234,31.037415,8.3
-84.8958434,31.0374466,7.3
-84.8958634,31.03748,7.1
-84.8958801,31.0375133,7.7
-84.8958968,31.0375466,6.7
-84.8959134,31.03758,7
-84.8959301,31.037615,7.5
-84.895945,31.0376483,6.8
-84.89596,31.0376833,7.6
-84.8959784,31.0377166,9.6
-84.8959934,31.03775,9.2
-84.8960116,31.037785,8.9
-84.8960301,31.0378183,8.1
-84.8960484,31.0378516,8.9
-84.8960651,31.0378849,8.7
-84.8960833,31.0379183,8.8
-84.8961018,31.0379516,8.4
-84.8961218,31.0379833,8.6
-84.8961418,31.038015,7.3
-84.8961601,31.038045,6.8
-84.8961784,31.038075,7
-84.8961952,31.038105,5.8
-84.8962134,31.0381333,6.3
-84.8962301,31.0381633,6.5
-84.8962483,31.038195,6.9
-84.8962634,31.0382233,6.7
-84.89628,31.0382533,6.6
-84.8962968,31.038285,7.4
-84.8963134,31.038315,7.6
-84.8963318,31.0383449,7.3
-84.8963483,31.038375,7.7
-84.8963634,31.0384066,6.8
-84.8963784,31.0384366,7.3
-84.8963934,31.0384666,7.8
-84.8964118,31.0384983,8.6
-84.8964284,31.03853,8.3
-84.8964452,31.03856,8.9
-84.89646,31.03859,7.8
-84.8964751,31.0386216,6.8
-84.8964934,31.0386516,7.3
-84.8965118,31.0386816,7.5
-84.8965301,31.03871,7.9
-84.8965468,31.03874,7.7
-84.8965652,31.03877,9.1
-84.8965816,31.0388,8.8
-84.8965968,31.0388316,8.3
-84.8966134,31.0388616,8.7
-84.8966302,31.0388933,8.8
-84.8966449,31.0389233,9.1
-84.8966618,31.038955,9.3
-84.8966766,31.0389866,8.3
-84.8966916,31.0390183,9.3
-84.8967068,31.03905,8.5
-84.89672,31.03908,7.2
-84.896735,31.0391116,6.9
-84.8967518,31.0391433,8.1
-84.8967684,31.039175,7.9
-84.8967868,31.039205,7.3
-84.8968051,31.0392366,8.1
-84.8968234,31.0392616,7.5
-84.8968399,31.0392833,7
-84.8968551,31.0393033,7.3
-84.89687,31.0393233,7.4
-84.8965266,31.0386916,8
-84.8965399,31.0387166,7.6
-84.8965534,31.0387416,7.9
-84.8965668,31.038765,8.9
-84.8965816,31.03879,8.9
-84.896595,31.0388166,9.2
-84.8966102,31.0388416,8.7
-84.896625,31.0388683,8.7
-84.8966401,31.038895,8.5
-84.8966534,31.038925,9.4
-84.8966684,31.038955,10.3
-84.8966818,31.038985,8.9
-84.8966934,31.039015,10
-84.8967068,31.039045,9
-84.8967218,31.039075,7.8
-84.8967368,31.039105,7.2
-84.8967551,31.0391366,8.1
-84.8967751,31.03917,8.5
-84.8967952,31.0392016,8.2
-84.8968151,31.0392316,9.1
-84.8968368,31.0392583,8
-84.8968568,31.039285,7
-84.8968801,31.03931,7.2
-84.8969034,31.039335,8.1
-84.8969284,31.0393583,8.3
-84.8969534,31.03938,8.1
-84.8969818,31.0394016,9.4
-84.89701,31.0394216,9.1
-84.8970401,31.03944,9
-84.8970718,31.0394566,7.7
-84.8971051,31.0394716,7.7
-84.8971399,31.039485,6.6
-84.8971751,31.0394983,6
-84.8972118,31.0395099,7.4
-84.89725,31.0395216,7.2
-84.8972884,31.03953,7.3
-84.8973282,31.0395383,7.3
-84.8973684,31.0395449,7.5
-84.8974101,31.0395516,9.2
-84.8974518,31.0395583,8.8
-84.8974934,31.0395633,8.8
-84.8975333,31.0395683,8.1
-84.8975718,31.0395716,8.5
-84.8976084,31.0395766,9.3
-84.8976434,31.03958,9.9
-84.8976766,31.0395883,10.4
-84.89771,31.0395966,10
-84.8977418,31.03961,8.8
-84.8977734,31.039625,11.2
-84.8978016,31.0396433,11.3
-84.8978284,31.0396649,8.6
-84.8978519,31.03969,9.1
-84.8978734,31.0397166,9.3
-84.8978918,31.0397483,9.9
-84.8979068,31.0397816,10.4
-84.8979199,31.03982,11.8
-84.8979333,31.0398583,9.9
-84.8979468,31.039895,8.2
-84.8979584,31.0399316,7.2
-84.89797,31.0399666,6.4
-84.8979834,31.0400016,6.2
-84.8979984,31.040035,6.8
-84.8980116,31.04007,6.8
-84.898025,31.0401033,7
-84.8980384,31.0401366,7.7
-84.8980534,31.04017,7.3
-84.8980668,31.0402033,7.8
-84.8980816,31.040235,7.6
-84.8980968,31.0402666,8.1
-84.8981134,31.0403,8.6
-84.8981284,31.0403316,8.2
-84.898145,31.0403633,8
-84.8981635,31.0403933,7.4
-84.8981818,31.0404233,8
-84.8982,31.0404533,9.2
-84.8982218,31.0404833,9.2
-84.8982449,31.0405116,11.5
-84.8982684,31.0405366,10
-84.8982934,31.0405633,9.8
-84.8983184,31.0405883,7.7
-84.898345,31.0406133,7.6
-84.89837,31.04064,8.2
-84.898395,31.0406649,8.6
-84.8984234,31.04069,7.6
-84.8984534,31.0407133,7.8
-84.8984818,31.0407383,9.2
-84.8985118,31.0407633,9.7
-84.8985416,31.0407883,8.6
-84.8985718,31.0408166,5
-84.8986051,31.0408433,5.3
-84.8986368,31.0408716,6.5
-84.89867,31.0409,6.8
-84.8987034,31.0409283,6.7
-84.8987366,31.0409566,7.2
-84.8987684,31.0409833,7.1
-84.8988,31.04101,7.1
-84.89883,31.0410366,5.8
-84.8988618,31.0410616,6.2
-84.8988934,31.0410883,6.8
-84.8989251,31.0411116,6.4
-84.8989551,31.0411383,4.4
-84.8989868,31.0411633,4.9
-84.8990234,31.04119,5.5
-84.8990634,31.0412183,6.5
-84.8991034,31.04125,9.9
-84.8991401,31.04128,11.2
-84.8991668,31.0413033,9.5
-84.8991901,31.0413216,9.3
-84.8992135,31.0413416,9.1
-84.8992368,31.0413616,8
-84.89926,31.0413833,7.2
-84.8992868,31.0414066,8.2
-84.8993134,31.0414333,9.5
-84.8993399,31.0414566,7.7
-84.8993634,31.0414816,6.8
-84.8993866,31.0415083,7.2
-84.8994083,31.041535,6.9
-84.8994284,31.04156,7.5
-84.8994468,31.041585,6.9
-84.8994666,31.0416116,7.4
-84.8994866,31.0416366,8.4
-84.899505,31.0416616,8.3
-84.8995184,31.041685,9
-84.8995301,31.0417083,9.2
-84.8995434,31.0417316,9.5
-84.8995568,31.0417566,9
-84.8995684,31.04178,6.5
-84.89958,31.0418033,6.7
-84.8995918,31.0418266,6.1
-84.8996051,31.0418466,5.8
-84.89962,31.04187,7.7
-84.8996351,31.0418933,8.3
-84.89965,31.0419183,8.2
-84.8996649,31.041945,7.4
-84.8996801,31.04197,7.2
-84.8996899,31.041995,5.1
-84.8997,31.0420166,6.7
-84.8997118,31.0420383,6.6
-84.8996468,31.0418416,6.5
-84.8996468,31.0418166,6.9
-84.8996516,31.0417933,7.1
-84.8996583,31.0417666,10.1
-84.89967,31.04174,10.2
-84.8996868,31.0417116,8.5
-84.8997051,31.0416833,7.9
-84.8997268,31.0416516,8.6
-84.8997501,31.0416216,7.9
-84.8997734,31.0415883,6.5
-84.899795,31.0415566,5.2
-84.8998134,31.0415233,5.1
-84.89983,31.0414916,5.5
-84.8998483,31.04146,6.8
-84.8998668,31.0414283,4.9
-84.8998834,31.0413966,5.4
-84.8999001,31.0413633,5.3
-84.8999184,31.0413316,4.7
-84.8999351,31.0413,3.9
-84.8999518,31.0412666,5.5
-84.8999684,31.041235,5.9
-84.8999851,31.0412033,5.2
-84.9,31.0411716,4.4
-84.9000149,31.04114,3.3
-84.9000301,31.0411066,2.7
-84.9000468,31.0410733,1.8
-84.9000618,31.0410416,2.1
-84.9000766,31.04101,3.1
-84.9000901,31.0409766,4.3
-84.9001052,31.040945,4
-84.9001183,31.0409133,2.4
-84.9001334,31.04088,1.6
-84.9001468,31.0408483,1.2
-84.9001601,31.040815,1.5
-84.9001718,31.04078,1.3
-84.9001866,31.0407416,1.4
-84.9002,31.0407016,2.1
-84.9002152,31.0406633,2.8
-84.9002266,31.0406233,4.5
-84.9002368,31.0405833,5.4
-84.9002484,31.040545,4.4
-84.9002584,31.040505,3.4
-84.9002684,31.0404666,3.3
-84.9002784,31.0404266,3.7
-84.9002899,31.0403866,3.3
-84.9003001,31.0403483,3.3
-84.9003116,31.0403083,2.8
-84.9003218,31.04027,3.5
-84.9003318,31.04023,3.6
-84.9003418,31.04019,3.6
-84.9003516,31.0401516,3.4
-84.9003618,31.0401116,3
-84.90037,31.0400716,2.7
-84.9003784,31.0400316,2
-84.9003868,31.0399916,2.2
-84.9003934,31.0399516,2.7
-84.9004016,31.0399116,3.5
-84.9004066,31.03987,3.3
-84.9004084,31.0398283,2.8
-84.9004084,31.0397883,2.9
-84.9004101,31.0397466,2.9
-84.9004118,31.0397066,2.8
-84.9004134,31.0396649,2.8
-84.9004118,31.039625,3.3
-84.9004118,31.0395833,3.3
-84.9004118,31.0395433,3.2
-84.9004134,31.0395016,4
-84.9004118,31.0394616,4.1
-84.9004118,31.0394216,3.1
-84.9004134,31.03938,2.4
-84.9004151,31.0393383,2
-84.9004151,31.0392983,2
-84.9004151,31.0392583,2.1
-84.9004134,31.0392166,2.5
-84.9004134,31.0391766,3
-84.9004118,31.0391349,3.4
-84.9004101,31.0390933,4.8
-84.9004066,31.0390516,5
-84.9004034,31.0390116,5.3
-84.9004,31.03897,5.1
-84.9003952,31.03893,5
-84.9003884,31.03889,3.5
-84.9003818,31.03885,2.9
-84.9003766,31.0388083,1.5
-84.9003684,31.0387683,1.5
-84.9003634,31.0387283,1.5
-84.9003568,31.0386883,1.5
-84.9003516,31.0386466,1.4
-84.9003449,31.0386066,1.6
-84.9003384,31.0385666,1.6
-84.90033,31.0385266,2.1
-84.90032,31.0384883,2.6
-84.90031,31.0384483,2.9
-84.9002968,31.0384083,3.2
-84.9002833,31.03837,3
-84.9002684,31.03833,2.5
-84.9002551,31.0382916,2.1
-84.9002384,31.0382533,2.7
-84.9002234,31.038215,2.8
-84.9002066,31.0381783,3.7
-84.9001901,31.03814,4.4
-84.9001733,31.0381016,4.7
-84.9001583,31.0380616,5
-84.9001434,31.0380233,5
-84.9001284,31.0379833,5.5
-84.9001134,31.037945,5.8
-84.9000984,31.0379066,6.6
-84.9000834,31.0378683,6.1
-84.9000684,31.0378283,6.6
-84.9000534,31.03779,6.7
-84.9000399,31.0377516,6.2
-84.900025,31.0377116,6.2
-84.9000101,31.0376716,5.4
-84.8999968,31.0376333,5.5
-84.8999801,31.037595,6
-84.8970668,31.0352116,3.1
-84.8970984,31.0352166,3
-84.8971284,31.0352233,3.2
-84.89716,31.0352316,3.3
-84.8971918,31.03524,3.2
-84.897225,31.0352516,3.2
-84.8972584,31.0352633,4.1
-84.8972901,31.0352766,3.6
-84.8973235,31.03529,3
-84.897355,31.0353016,2.9
-84.8973901,31.0353166,2.9
-84.8974234,31.0353316,2.7
-84.8974551,31.0353466,2.6
-84.8974884,31.0353616,2.4
-84.897525,31.0353783,3.3
-84.8975616,31.035395,3.7
-84.8975968,31.0354116,4.5
-84.8976334,31.0354283,5.9
-84.8976684,31.0354466,4.8
-84.897705,31.035465,4.1
-84.8977418,31.035485,4.5
-84.8977784,31.0355033,4.9
-84.8978134,31.0355216,5.4
-84.8978519,31.0355416,4.2
-84.8978883,31.03556,3.8
-84.8979251,31.03558,4.3
-84.8979618,31.0355983,4.5
-84.8979984,31.0356183,4.2
-84.8980334,31.0356366,4.5
-84.8980718,31.0356566,5.4
-84.8981084,31.0356766,5
-84.8981468,31.0356983,5
-84.8981818,31.0357166,5.7
-84.8982184,31.0357383,6.3
-84.8982534,31.0357583,4.3
-84.8982899,31.0357783,4.6
-84.8983234,31.0358,3.9
-84.8983584,31.0358233,3.2
-84.8983918,31.035845,2.9
-84.898425,31.0358666,3.1
-84.8984584,31.0358866,3.1
-84.8984934,31.03591,3.4
-84.8985251,31.0359316,2.8
-84.89856,31.035955,3
-84.8985918,31.035975,3.1
-84.8986251,31.0359983,3.9
-84.8986584,31.03602,3.5
-84.8986934,31.0360433,3.8
-84.8987266,31.0360666,3.3
-84.8987616,31.0360916,2.8
-84.8987934,31.036115,3.5
-84.8988234,31.03614,2.8
-84.8988551,31.0361633,3.3
-84.8988868,31.0361883,4.5
-84.8989166,31.0362133,3.8
-84.8989449,31.03624,4.2
-84.8989784,31.036265,4.6
-84.8990101,31.03629,3.4
-84.8990418,31.036315,3.9
-84.89907,31.0363416,3.9
-84.8990983,31.0363683,4.5
-84.899125,31.0363966,4.4
-84.8991534,31.0364233,3.3
-84.8991801,31.0364516,3.3
-84.899205,31.03648,4.2
-84.8992318,31.0365083,4.4
-84.8992566,31.0365366,4.9
-84.8992801,31.0365666,5.8
-84.8993034,31.0365966,5.1
-84.899325,31.0366266,5.3
-84.8993466,31.0366566,6.5
-84.89937,31.0366866,6.8
-84.8993918,31.0367183,6.2
-84.8994134,31.0367483,6.4
-84.899435,31.0367783,5.7
-84.899455,31.03681,6.2
-84.8994766,31.0368416,6.6
-84.8994984,31.0368733,6.6
-84.8995218,31.0368999,8.6
-84.8995418,31.0369199,10
-84.8995584,31.0369366,11.8
-84.8995684,31.0369483,11.2
-84.8995784,31.03696,12.2
-84.8995934,31.036975,0.8
-84.8996066,31.0369916,9.3
-84.8996218,31.0370083,7.6
-84.8996351,31.0370233,8
-84.89965,31.0370416,8.2
-84.8996684,31.0370683,8.9
-84.8996884,31.0370983,8.8
-84.8997084,31.0371316,8.4
-84.8997284,31.037165,8.3
-84.8997484,31.0372,8.2
-84.8997699,31.0372333,9.3
-84.8997916,31.0372666,9.4
-84.8998116,31.0373,9.5
-84.89983,31.0373316,8.3
-84.8998483,31.0373633,6.8
-84.8998668,31.037395,6.5
-84.8998851,31.0374283,6.1
-84.8999016,31.0374633,6.2
-84.8999184,31.0375,7.4
-84.8999351,31.037535,7.5
-84.89995,31.0375716,6.2
-84.8999633,31.0376083,5.2
-84.8999766,31.0376416,6.2
-84.8999884,31.0376716,5.8
-84.9,31.0377033,5.7
-84.8997134,31.0370766,2
-84.8996984,31.03705,8.2
-84.8996818,31.0370249,8.6
-84.8996668,31.037,7.8
-84.8996566,31.0369783,7.8
-84.8996484,31.0369566,9
-84.8996468,31.0369333,9.5
-84.8996484,31.03691,10.4
-84.8996534,31.0368883,10.2
-84.8996616,31.0368666,11.9
-84.899675,31.0368466,10.9
-84.8996918,31.0368283,10.4
-84.8997134,31.0368116,9.3
-84.8997352,31.036795,8.2
-84.8997568,31.03678,7.3
-84.8997766,31.0367616,7.1
-84.8997968,31.0367433,7.7
-84.8998166,31.036725,8.9
-84.8998401,31.0367083,7.3
-84.8998616,31.0366933,6.4
-84.8998851,31.0366766,6.4
-84.8999069,31.03666,8.8
-84.8999284,31.0366449,7.2
-84.8999518,31.0366266,7.8
-84.8999734,31.03661,9.3
-84.8999968,31.0365933,7.8
-84.9000184,31.0365766,8.3
-84.9000418,31.0365599,8.7
-84.9000651,31.0365433,11.1
-84.9000884,31.0365283,9.8
-84.9001116,31.0365116,10.7
-84.900135,31.036495,12.1
-84.9001568,31.0364783,11.1
-84.90018,31.0364633,12.3
-84.900205,31.0364483,13.2
-84.9002284,31.0364333,13.7
-84.9002534,31.0364183,14
-84.9002784,31.036405,13.9
-84.9003034,31.03639,14.9
-84.9003266,31.0363766,14
-84.9003516,31.0363633,10.4
-84.9003784,31.0363483,7.2
-84.9004034,31.0363366,6.8
-84.90043,31.036325,6.7
-84.9004568,31.0363116,6.9
-84.9004816,31.0362983,7
-84.9005066,31.0362866,5.9
-84.9005316,31.0362766,6.5
-84.9005368,31.0438833,7.4
-84.900525,31.04385,7.1
-84.9005116,31.0438183,6.9
-84.9005001,31.0437866,7.2
-84.9004883,31.0437516,7.1
-84.9004766,31.04372,7.6
-84.9004635,31.04369,7.9
-84.9004485,31.0436566,6.5
-84.9004368,31.0436233,8.1
-84.9004251,31.0435916,7
-84.9004118,31.0435616,7.1
-84.9004,31.04353,9.3
-84.9003884,31.0434983,7.5
-84.9003784,31.043465,6.1
-84.9003684,31.0434333,7.1
-84.9003568,31.0434016,9
-84.9003449,31.0433683,8.5
-84.9003318,31.043335,6
-84.9003184,31.0433016,5.7
-84.9003034,31.0432683,5
-84.9002899,31.0432366,5.7
-84.9002784,31.0432033,8.1
-84.9002635,31.04317,8.3
-84.9002468,31.0431383,2.8
-84.9002334,31.0431033,7.6
-84.90022,31.0430716,6.2
-84.9002034,31.0430366,4.9
-84.9001866,31.043005,4.8
-84.9001718,31.0429716,5.2
-84.900155,31.0429383,7.4
-84.9001416,31.042905,8.6
-84.900125,31.0428733,8.2
-84.9001116,31.0428416,8.5
-84.9000984,31.0428133,8.5
-84.9000901,31.0427883,9.1
-84.9000784,31.042765,9.8
-84.9000684,31.04274,8.6
-84.900055,31.0427133,7
-84.9000434,31.042685,5.9
-84.9000333,31.042665,6.2
-84.900025,31.0426466,6.2
-84.9000168,31.0426266,6.2
-84.9000051,31.0426083,6.4
-84.8999934,31.0425916,6.8
-84.8999884,31.0425766,6.5
-84.8999818,31.04256,6.2
-84.899975,31.0425433,6.5
-84.8996034,31.0416,9.4
-84.8996085,31.0415816,8.3
-84.8996151,31.0415633,7.5
-84.8996234,31.0415433,7
-84.8996351,31.0415183,6.7
-84.8996534,31.0414866,7.2
-84.899675,31.0414483,6.1
-84.8997,31.0414083,5
-84.899725,31.0413683,3.9
-84.8997468,31.0413283,4.3
-84.8997699,31.0412883,6.4
-84.899795,31.0412483,6.8
-84.8998151,31.0412083,7.4
-84.8998351,31.0411666,7.1
-84.899855,31.0411266,7
-84.8998768,31.041085,5
-84.899895,31.0410433,2.8
-84.8999151,31.041,2.4
-84.8999332,31.0409583,3.6
-84.89995,31.0409166,4.4
-84.8999668,31.040875,3.1
-84.8999833,31.0408333,3.3
-84.9000016,31.0407916,3.2
-84.9000184,31.0407483,3
-84.9000368,31.0407066,2.9
-84.9000534,31.0406649,2.9
-84.9000684,31.0406233,4.1
-84.9000834,31.04058,4.6
-84.9000968,31.0405383,5.3
-84.9001102,31.040495,3.8
-84.9001218,31.0404516,2.4
-84.900135,31.0404083,2
-84.9001468,31.040365,2.8
-84.9001583,31.0403216,3.2
-84.90017,31.0402783,3.2
-84.90018,31.040235,3.7
-84.9001901,31.0401916,3.6
-84.9002,31.0401483,3.7
-84.9002084,31.040105,3.7
-84.9002152,31.0400616,4.8
-84.9002234,31.0400166,4.8
-84.9002301,31.0399733,4.9
-84.900235,31.03993,5.1
-84.9002418,31.0398849,5.2
-84.9002468,31.0398416,4.2
-84.9002534,31.0397983,3.9
-84.9002568,31.0397533,4.3
-84.9002601,31.03971,5.1
-84.9002601,31.0396649,4.8
-84.9002601,31.0396216,4.5
-84.9002618,31.0395766,4.3
-84.9002618,31.0395316,4.8
-84.9002618,31.0394866,4.3
-84.9002601,31.0394416,4.3
-84.9002584,31.0393966,4.8
-84.9002568,31.0393516,3.2
-84.9002551,31.0393066,3.3
-84.9002501,31.0392616,3.7
-84.900245,31.0392183,4.1
-84.9002418,31.0391733,4.2
-84.9002384,31.03913,4.5
-84.900235,31.039085,4.9
-84.9002316,31.0390416,5.7
-84.9002266,31.0389966,7.3
-84.9002218,31.0389516,7.4
-84.9002183,31.0389083,7.5
-84.9002133,31.0388633,5.3
-84.9002101,31.03882,3.9
-84.900205,31.038775,3
-84.9001984,31.0387316,2.5
-84.9001901,31.0386866,2.2
-84.9001834,31.0386433,2.4
-84.9001751,31.0385983,3
-84.9001666,31.038555,3.5
-84.9001601,31.03851,3.5
-84.9001516,31.038465,3.5
-84.9001434,31.0384216,3.1
-84.900135,31.0383783,4.1
-84.9001218,31.038335,5.2
-84.9001068,31.0382933,4.9
-84.9000884,31.0382516,4.5
-84.9000702,31.03821,4.4
-84.9000518,31.0381666,3.8
-84.9000333,31.0381249,4.5
-84.9000149,31.0380833,5.6
-84.899995,31.0380416,6.3
-84.8999766,31.038,6.2
-84.8999584,31.03796,5.6
-84.8999418,31.0379183,7
-84.8999218,31.0378766,6.2
-84.8999034,31.037835,6.3
-84.8998851,31.0377933,6.5
-84.8998668,31.0377516,5.8
-84.899845,31.03771,5.8
-84.899825,31.0376683,6.2
-84.899805,31.0376283,6.2
-84.899785,31.0375883,5.4
-84.8997668,31.0375516,4.6
-84.8997468,31.0375166,5.6
-84.89973,31.0374833,5
-84.8997168,31.0374516,6.6
-84.8997051,31.0374183,6.4
-84.8996899,31.0373833,6.7
-84.8996766,31.03735,7
-84.8996634,31.0373166,6.4
-84.8996484,31.0372816,7.9
-84.8996351,31.0372483,8.5
-84.8996218,31.0372116,9.7
-84.8996066,31.0371766,9
-84.8995918,31.0371416,7.6
-84.8995768,31.0371066,9
-84.89956,31.0370733,9.9
-84.899545,31.0370416,10.6
-84.8995316,31.0370116,9.8
-84.89952,31.03698,10.1
-84.8995068,31.03695,10.3
-84.899495,31.0369199,11.6
-84.8994818,31.0368966,11.1
-84.8994702,31.0368733,10.5
-84.8994568,31.03685,11.5
-84.8994468,31.03683,10.2
-84.8994384,31.0368116,8.8
-84.8994266,31.0367916,7.8
-84.8994168,31.0367716,6.8
-84.8994049,31.0367533,6.5
-84.8991868,31.036965,5.7
-84.8991851,31.0369866,6.3
-84.8991851,31.0370083,5.6
-84.8991851,31.03703,5.5
-84.8991834,31.03705,5.6
-84.8991834,31.0370716,5.4
-84.8991818,31.0370933,4.8
-84.8991818,31.037115,4.8
-84.8991801,31.0371383,4.4
-84.8991801,31.03716,4.7
-84.8991801,31.0371816,3.9
-84.8991801,31.0372033,3.9
-84.8991784,31.037225,4
-84.8991766,31.0372466,4.1
-84.8991766,31.0372683,4.6
-84.8991766,31.03729,6
-84.8991766,31.0373133,7.1
-84.899175,31.0373416,6.8
-84.899175,31.03737,7.5
-84.899175,31.0373983,7.4
-84.8991766,31.0374283,8.6
-84.8991766,31.0374566,8.7
-84.899175,31.0374883,8.4
-84.8991734,31.0375233,8.8
-84.8991718,31.0375566,8.4
-84.89917,31.03759,8.3
-84.8991684,31.0376233,7.9
-84.8991684,31.0376583,7.5
-84.8991684,31.0376916,6.1
-84.8991684,31.037725,5.6
-84.8991668,31.0377583,5.9
-84.8991651,31.0377916,6.3
-84.8991634,31.037825,5.4
-84.8991634,31.0378566,5.8
-84.8991616,31.03789,5.8
-84.8991601,31.0379233,7.1
-84.8991601,31.0379566,7.8
-84.8991601,31.03799,6.6
-84.8991616,31.0380233,6.2
-84.8991634,31.0380566,7.4
-84.8991634,31.0380916,9
-84.8991601,31.0381249,11.4
-84.8991584,31.0381583,9.9
-84.8991566,31.0381916,10.6
-84.8991566,31.038225,8.4
-84.899155,31.0382566,7.8
-84.8991534,31.03829,7.7
-84.8991516,31.0383233,7.1
-84.89915,31.0383583,6.3
-84.8991483,31.0383983,5.8
-84.8991483,31.0384366,6.1
-84.8991468,31.0384733,5.6
-84.8991452,31.03851,5.3
-84.8991434,31.0385483,5.1
-84.8991418,31.0385866,4.7
-84.8991384,31.0386233,3.7
-84.8991351,31.0386616,3.7
-84.8991334,31.0386983,3.4
-84.8991318,31.0387366,2.4
-84.89913,31.038775,2.6
-84.8991284,31.0388133,2.6
-84.8991268,31.03885,2.8
-84.8991268,31.0388866,2.3
-84.899125,31.038925,2.6
-84.8991234,31.0389633,2.8
-84.8991234,31.0390016,3.9
-84.8991234,31.03904,5.2
-84.8991234,31.0390783,4.8
-84.8991218,31.0391166,5.7
-84.8991218,31.039155,6.4
-84.8991218,31.0391916,6
-84.8991234,31.03923,6.8
-84.8991218,31.0392683,6.4
-84.8991234,31.0393066,5.1
-84.899125,31.0393433,3
-84.899125,31.03938,1.6
-84.8991268,31.0394183,1
-84.899125,31.039455,0.8
-84.8991234,31.0394933,0.7
-84.89912,31.0395333,1.1
-84.8991166,31.039575,1.1
-84.8991151,31.039615,1.9
-84.8991134,31.0396583,2.1
-84.8991134,31.0397033,1.6
-84.8991134,31.0397483,2.2
-84.8991134,31.0397933,2.6
-84.8991134,31.0398383,3.3
-84.8991134,31.0398816,4.9
-84.8991116,31.039925,6.1
-84.8991083,31.0399683,6.9
-84.899105,31.0400099,6.5
-84.8991016,31.0400533,7
-84.8991,31.0400966,7.1
-84.8990983,31.0401383,6.8
-84.8990968,31.04018,6.2
-84.899095,31.0402216,5.3
-84.899095,31.0402633,6.4
-84.899095,31.040305,5.8
-84.899095,31.0403466,5.5
-84.899095,31.0403883,5.3
-84.8990934,31.04043,5.3
-84.8990901,31.0404716,5.3
-84.8990883,31.0405133,4.5
-84.8990868,31.040555,4.4
-84.899085,31.0405966,3.1
-84.8990833,31.0406383,2.9
-84.8990802,31.04068,2.3
-84.8990784,31.0407216,2.5
-84.8990768,31.0407633,6
-84.8990734,31.0408049,6.2
-84.8990734,31.0408483,6
-84.899075,31.0408883,6.9
-84.8990768,31.04093,4.4
-84.8990768,31.0409716,4.6
-84.8990784,31.0410133,4.1
-84.8990802,31.041055,5.1
-84.8990768,31.0410933,5.8
-84.899075,31.0411283,4.6
-84.8990734,31.041155,5.1
-84.8990718,31.0411783,5.7
-84.8990718,31.0411983,6.4
-84.8990734,31.0412183,7.9
-84.8992466,31.041265,7.7
-84.8992466,31.0412466,7.3
-84.899245,31.0412266,6.9
-84.8992434,31.041205,6.1
-84.8992385,31.0411816,7.6
-84.8992385,31.0411583,7.2
-84.8992401,31.041135,5.9
-84.8992484,31.0411066,3.3
-84.8992534,31.0410766,2.8
-84.8992566,31.0410466,2.5
-84.8992584,31.041015,3.5
-84.8992566,31.040985,3.5
-84.8992518,31.040955,4.1
-84.8992466,31.040925,4.5
-84.899245,31.0408966,6
-84.8992434,31.040865,5.4
-84.8992416,31.0408316,5.6
-84.8992434,31.0408,5.5
-84.8992466,31.0407683,4.9
