X,Y,Z
22.73870368,39.26535289,75.38
22.73894407,39.26535291,74.63
22.73912652,39.26535297,64.13
22.73888439,39.26535308,67
22.73882689,39.26535303,68.25
22.7387533,39.26535332,70.88
22.73901166,39.26535334,74.13
22.73854026,39.26535344,90.63
22.73886585,39.26535344,68.88
22.73910671,39.26535345,69.38
22.73863914,39.2653535,82.5
22.73914148,39.26535365,75.63
22.73860286,39.26535377,41.63
22.73877197,39.26535376,71
22.73861318,39.26535388,83.5
22.73868864,39.26535393,88.88
22.73896347,39.26535433,73
22.73882774,39.26535437,67
22.73888535,39.26535441,68.13
22.73901262,39.26535449,74.5
22.73910882,39.2653545,41.13
22.73894539,39.26535451,75
22.73875403,39.26535466,71.63
22.73861379,39.26535486,81.63
22.73886647,39.26535488,66.63
22.73912749,39.26535494,64.25
22.7385417,39.26535504,88.38
22.73870501,39.26535503,73.75
22.73910768,39.26535515,68.38
22.73914245,39.26535526,76.88
22.73868937,39.26535527,88.38
22.73864022,39.26535528,81.13
22.73881188,39.26535533,69.75
22.73860325,39.26535547,40.25
22.7388863,39.26535557,68.25
22.73882847,39.26535562,66.63
22.73901369,39.26535574,75.38
22.73877306,39.26535573,72
22.73896443,39.26535584,75.38
22.73861451,39.26535603,84.88
22.73875464,39.265356,72.38
22.73894659,39.26535611,75.88
22.73910979,39.26535629,41.75
22.73886697,39.2653564,66.63
22.73910853,39.26535667,69.5
22.73868998,39.2653567,85.63
22.73854278,39.26535683,88.13
22.73914342,39.26535687,76.13
22.73882931,39.26535687,65.88
22.73912847,39.26535691,63
22.73861523,39.26535692,85.25
22.73888726,39.26535691,69.25
22.73901476,39.26535699,74.88
22.73864131,39.26535716,80.25
22.73860365,39.26535736,42.75
22.73875537,39.26535735,71.63
22.73881275,39.26535739,69.25
22.73861606,39.26535771,83.88
22.73877416,39.2653577,72.25
22.73886747,39.26535783,65.38
22.73883003,39.26535803,67.38
22.73901584,39.26535823,74
22.73911065,39.26535826,40.63
22.73901827,39.26535819,72
22.73869095,39.26535822,84.63
22.7387066,39.26535825,75.13
22.73888834,39.26535824,70.13
22.73910938,39.26535827,69
22.73861677,39.26535842,83.13
22.73875598,39.2653586,72.38
22.73854399,39.26535861,89
22.73912945,39.26535897,64
22.7386424,39.26535894,77.88
22.73861748,39.26535913,83.5
22.73860382,39.26535024,42.63
22.73883088,39.26535937,65.5
22.73894864,39.26535932,75
22.73881361,39.26535936,67.13
22.73901691,39.26535948,73.25
22.73914557,39.26535963,77.38
22.73877513,39.26535966,72.25
22.73896638,39.26535969,75.5
22.73869191,39.26535973,84
22.73901947,39.26535971,71.5
22.73888954,39.26535985,71
22.7386182,39.26535984,83.63
22.73875659,39.26535994,71.75
22.73870745,39.26535995,75.25
22.73911035,39.26535997,67.13
22.73911163,39.26536022,38.75
22.73854507,39.26536031,88
22.73861891,39.26536064,83.13
22.7388316,39.26536062,64.13
22.73901799,39.26536072,73.13
22.73886858,39.2653607,64
22.73864349,39.26536073,78.5
22.73914641,39.26536078,76.5
22.73913042,39.26536084,63.25
22.73860455,39.26536113,42.63
22.73894915,39.26536112,75.13
22.73875732,39.26536128,71.25
22.73902067,39.26536131,70.75
22.73869288,39.26536134,83.25
22.73861974,39.26536135,83.25
22.73881447,39.26536133,69.25
22.73870818,39.26536138,75.25
22.73889074,39.26536145,69.5
22.73877622,39.26536154,70.5
22.73911131,39.26536158,66
22.73896725,39.26536184,74
22.73901894,39.26536188,72.75
22.73883245,39.26536187,66.75
22.73886908,39.26536204,64.13
22.73854604,39.26536209,88.38
22.73862045,39.26536206,83.5
22.73911249,39.26536219,38.88
22.73914749,39.26536221,77.5
22.73875793,39.26536262,71.5
22.73864458,39.26536269,77.63
22.73913139,39.26536272,61.38
22.73902186,39.26536283,72
22.73869384,39.26536286,82.75
22.73862117,39.26536286,83.88
22.73860494,39.26536293,41
22.73894977,39.265363,74.63
22.73870903,39.26536299,74.25
22.73902001,39.26536303,72.13
22.73889205,39.26536305,67.75
22.73883317,39.26536312,66.75
22.73881532,39.26536321,68.63
22.73911217,39.26536328,67.88
22.73886957,39.2653633,65.5
22.73877731,39.26536351,69.75
22.73914845,39.26536355,77.75
22.738622,39.26536357,85.5
22.7389681,39.26536372,75.75
22.73854725,39.26536388,87.38
22.73875866,39.26536396,69.88
22.73911334,39.26536407,37.88
22.73862271,39.26536419,83.75
22.73902305,39.26536416,71.88
22.73860544,39.26536436,42.38
22.73869481,39.26536438,85.13
22.73864579,39.26536466,78.75
22.73889325,39.26536466,66
22.73870988,39.26536469,75
22.73887007,39.26536464,66
22.73913237,39.26536478,62.5
22.73895028,39.2653648,72
22.73862354,39.26536481,82.5
22.73911302,39.26536489,68.13
22.73914953,39.26536488,78
22.73883426,39.265365,65.25
22.73881618,39.26536518,67.38
22.73877841,39.26536547,68.38
22.73902204,39.26536553,71.63
22.73862436,39.26536552,84.38
22.73860606,39.2653657,43.38
22.73854833,39.26536566,86
22.73902425,39.26536567,70
22.73896908,39.26536587,76.38
22.73869577,39.26536589,84.75
22.73887056,39.26536599,65.75
22.73911432,39.26536613,36.63
22.73862519,39.26536623,83.13
22.73889445,39.26536617,67.75
22.73915049,39.26536622,77.5
22.73871062,39.2653663,75.88
22.73911398,39.2653665,67.88
22.73875988,39.26536647,70.13
22.73902277,39.2653666,71
22.73895079,39.26536659,72.88
22.73864711,39.26536662,77.88
22.73913335,39.26536675,62.38
22.73862614,39.26536684,81.88
22.73883523,39.26536687,65.63
22.73860655,39.26536705,42.38
22.73881704,39.26536715,66.25
22.73877949,39.26536735,67.38
22.73887106,39.26536733,65
22.73854942,39.26536745,86.38
22.73862685,39.26536746,82.25
22.73869674,39.2653675,85.75
22.73902349,39.26536758,67.38
22.73915156,39.26536756,77.25
22.73876061,39.26536781,66.75
22.73889576,39.26536786,68.13
22.73871147,39.26536791,75.13
22.73897006,39.26536801,76.63
22.73911484,39.2653681,67.5
22.73911518,39.2653681,36
22.73862768,39.26536817,83.75
22.73860717,39.26536839,42.25
22.73895141,39.26536847,68.75
22.73913408,39.26536845,61.5
22.73864832,39.2653685,76.5
22.73902432,39.26536865,67.13
22.73887156,39.26536876,64.13
22.7386285,39.26536879,83.25
22.73915252,39.26536889,76.75
22.73883633,39.26536893,64
22.73869771,39.26536911,82.5
22.73876123,39.26536915,68.13
22.73889696,39.26536947,66.25
22.73871221,39.26536952,75.25
22.73860778,39.26536973,43
22.73902505,39.26536981,70.63
22.73911592,39.2653698,67.13
22.73887205,39.26536993,64.75
22.7391347,39.26537006,60.38
22.73895192,39.26537009,67.5
22.73897093,39.26537007,76.5
22.73911616,39.26537016,37.25
22.73915348,39.26537023,76.25
22.73863028,39.26537039,84.5
22.73869867,39.26537045,84.5
22.73864953,39.26537055,77.5
22.73881876,39.26537072,62
22.73883742,39.26537081,63.5
22.73902577,39.26537079,67.63
22.73876208,39.26537085,69.13
22.73902856,39.26537101,71.63
22.73871305,39.26537104,75.63
22.73855194,39.26537111,87.88
22.73860839,39.26537107,44.38
22.73889828,39.26537107,67.63
22.73887255,39.26537127,65.13
22.73915398,39.26537148,76.13
22.73911701,39.26537159,66.63
22.73876256,39.26537174,64.75
22.73913533,39.26537176,59.5
22.73878193,39.26537191,67.38
22.73863113,39.26537191,84.38
22.73902661,39.26537195,68.5
22.73869952,39.26537197,85.13
22.73895243,39.26537197,65.5
22.73881948,39.26537198,61
22.7391169,39.26537195,38.88
22.7389719,39.26537204,75.25
22.73855278,39.26537217,87.25
22.73860889,39.26537233,46
22.73865085,39.26537251,77.38
22.73889948,39.26537276,66.75
22.73902999,39.2653728,71.5
22.73915448,39.26537283,77.38
22.73883851,39.26537286,62.13
22.73876318,39.265373,65.63
22.73902733,39.26537302,67.63
22.73882009,39.26537314,61.63
22.73878277,39.26537333,67.13
22.73855362,39.26537333,86.38
22.73863209,39.26537342,84.63
22.73870048,39.26537339,86
22.7391181,39.26537346,65.63
22.73913607,39.26537355,56.5
22.7386095,39.26537367,46.25
22.73902817,39.26537399,67.13
22.73887378,39.26537405,66.13
22.73915509,39.26537408,77.5
22.73876379,39.26537425,65.13
22.73882081,39.2653743,62.75
22.73855435,39.26537449,90.25
22.73865217,39.26537456,75.63
22.73871477,39.26537462,74.5
22.73903154,39.26537466,71.38
22.73878362,39.26537476,65.38
22.7388396,39.26537483,62.5
22.73870133,39.26537491,86
22.73863318,39.26537503,86.88
22.73860999,39.26537501,46.13
22.73911907,39.26537516,65.25
22.7391368,39.26537525,54.38
22.73915558,39.26537533,76.38
22.73895379,39.26537547,66.38
22.7387644,39.26537559,64.25
22.73882154,39.26537555,61
22.73887474,39.26537557,66
22.73855519,39.26537565,87
22.73897397,39.26537588,75.63
22.73911874,39.26537588,40.63
22.73861072,39.26537626,44.88
22.73878435,39.26537628,65.25
22.73871562,39.26537632,74.75
22.73870229,39.26537634,86
22.73903298,39.26537645,71.38
22.73863414,39.26537664,85.13
22.7386535,39.26537662,77.25
22.73915619,39.26537659,77
22.73884058,39.26537662,61
22.73855602,39.26537672,87.13
22.73890178,39.26537678,65.38
22.73882227,39.2653768,61
22.73912015,39.26537685,65
22.73876512,39.26537684,63.63
22.73887559,39.26537699,64.75
22.7389551,39.26537698,65.25
22.73913743,39.26537705,55
22.73897481,39.26537722,73.63
22.73861133,39.26537734,45
22.73903034,39.26537766,66.25
22.73911971,39.26537776,41.38
22.7387852,39.26537771,64.25
22.73870325,39.26537777,83.25
22.73855675,39.26537779,88.75
22.73915669,39.26537793,76.25
22.73882288,39.26537805,58.88
22.73863511,39.26537815,81.13
22.73871659,39.26537811,75.38
22.73903453,39.26537831,71.5
22.7389563,39.26537849,64.38
22.73887655,39.26537851,63.75
22.73861205,39.2653785,44.13
22.73897554,39.26537856,73.88
22.73865471,39.26537867,75.38
22.73884167,39.26537867,60.63
22.73912124,39.26537864,63.88
22.73913816,39.26537875,53.63
22.73855759,39.26537895,88.25
22.73890288,39.26537902,64.13
22.73878593,39.26537905,63.13
22.73870398,39.26537911,84.25
22.7388236,39.26537921,57.63
22.7391573,39.26537927,75.38
22.73903108,39.26537945,69.13
22.73912057,39.26537955,44.5
22.73861266,39.26537975,41.25
22.73863608,39.26537976,83.13
22.73895761,39.26537991,64.75
22.73897627,39.26537991,73.25
22.73871745,39.2653799,75.38
22.73886593,39.26538011,62.75
22.73855843,39.26538011,88.13
22.73903608,39.26538018,71.5
22.73913878,39.26538036,53.88
22.73865591,39.26538046,76.5
22.73912233,39.26538052,63.5
22.73878678,39.26538057,62.25
22.7391578,39.26538053,75.38
22.73870495,39.26538062,82.13
22.73884276,39.26538064,61.5
22.73876719,39.26538087,61.38
22.73861339,39.26538091,46.25
22.7390317,39.26538106,68.88
22.73912142,39.26538116,45.63
22.738977,39.26538125,71.38
22.73890398,39.26538126,64.63
22.73863704,39.26538128,83.5
22.73855927,39.26538136,87
22.73895892,39.26538143,65.88
22.73887837,39.26538146,60.38
22.7387183,39.2653816,75.25
22.73882505,39.26538162,59.25
22.73915841,39.26538178,75.63
22.73878762,39.265382,61.5
22.73870591,39.26538205,84.25
22.73903764,39.26538214,71.5
22.73861411,39.26538216,44
22.73912342,39.2653823,62.13
22.73876804,39.26538238,60.75
22.73897761,39.26538241,72.25
22.73915877,39.26538249,74.25
22.73856023,39.2653826,89.63
22.73882577,39.26538269,58.75
22.73903233,39.26538285,69
22.73896023,39.26538285,64.63
22.73887933,39.26538297,60.63
22.73912227,39.26538295,47.38
22.73915914,39.2653833,73.63
22.73861472,39.26538332,47.88
22.73871916,39.26538338,74.88
22.73878835,39.26538343,60
22.73870676,39.26538348,85.63
22.73890507,39.26538349,66.5
22.73914037,39.26538367,52.63
22.73856095,39.26538368,89.13
22.7388265,39.26538376,57.88
22.73897833,39.26538375,71.5
22.73903907,39.26538383,70.75
22.73912438,39.26538391,63.5
22.73876889,39.26538399,60.5
22.73915951,39.26538411,72.25
22.73863885,39.26538413,83.25
22.73865821,39.26538421,76.38
22.73888017,39.26538431,60.75
22.73861533,39.26538439,47
22.73896154,39.26538436,66.63
22.73903295,39.26538464,68.38
22.7387076,39.26538464,85.38
22.73884518,39.26538466,58.75
22.73912324,39.26538474,49
22.73882722,39.26538474,58.38
22.73915999,39.26538482,72.38
22.73856191,39.26538492,89.38
22.73914145,39.2653851,49.75
22.73897918,39.26538509,70.25
22.73872001,39.26538517,74.13
22.73863981,39.26538538,80.75
22.73890605,39.26538555,65.38
22.73876986,39.26538551,60.38
22.73916036,39.26538562,75.13
22.73870844,39.2653858,85
22.73882806,39.2653859,57.38
22.73896286,39.26538596,64.38
22.7386593,39.26538608,77.75
22.73856275,39.26538617,86.63
22.73878981,39.2653862,60.88
22.73897979,39.26538634,69.75
22.73903369,39.26538644,66.88
22.73914264,39.26538643,48
22.73916072,39.26538643,75.75
22.73884627,39.26538653,58.63
22.7391241,39.26538662,49.38
22.73864065,39.26538663,83
22.73861666,39.26538681,48
22.73870916,39.26538687,86.25
22.73882877,39.26538688,57.5
22.73872098,39.26538696,73
22.73877071,39.26538694,60.5
22.73916109,39.26538715,75.88
22.73912586,39.26538722,62.63
22.73896417,39.26538738,66
22.73856371,39.26538742,86.5
22.73888211,39.26538744,60.13
22.73904114,39.26538759,67.38
22.73914372,39.26538768,45.5
22.73879054,39.26538763,60.5
22.73890727,39.26538778,66.13
22.73864161,39.26538788,81.75
22.73866038,39.26538787,78.63
22.73861727,39.26538797,46.63
22.73916146,39.26538795,74.13
22.7388295,39.26538795,58.5
22.73871,39.26538803,84.38
22.73903431,39.26538823,68.5
22.73912507,39.2653884,49.38
22.73884748,39.2653885,58.25
22.73877156,39.26538855,60.5
22.73856455,39.26538858,87.25
22.73872195,39.26538875,71.5
22.73912647,39.26538883,61
22.73896525,39.2653889,65.75
22.73861788,39.26538904,47.25
22.73914491,39.26538901,44.63
22.73883022,39.26538902,58.25
22.73888296,39.26538905,61.25
22.73864245,39.26538913,81.5
22.73879116,39.26538916,60.5
22.73871084,39.26538919,83.88
22.73904199,39.26538947,65.25
22.73866135,39.26538956,80.38
22.73856539,39.26538983,86.5
22.73890837,39.26539002,66.13
22.73898197,39.26539,69.13
22.73903505,39.26539002,68.13
22.73912581,39.26539002,50.63
22.73883106,39.26539009,57.38
22.73877241,39.26539007,60.5
22.73861837,39.26539021,46.38
22.73916279,39.26539018,73.38
22.73864329,39.26539019,81.13
22.73871168,39.26539034,85.25
22.73872304,39.26539035,73.5
22.73914598,39.26539034,44.13
22.73912698,39.26539036,60.88
22.73884868,39.26539046,58.63
22.7389661,39.26539051,67.63
22.73879201,39.26539059,60.88
22.73888393,39.26539075,59.88
22.73856623,39.26539107,86.38
22.73861897,39.26539128,45
22.73903555,39.26539136,66.5
22.73866244,39.26539135,80.25
22.73904285,39.26539134,68.88
22.73864413,39.26539144,81.75
22.73912747,39.26539143,60.5
22.73871252,39.2653915,86.25
22.73916352,39.26539152,74.5
22.73877337,39.26539168,60.75
22.73914718,39.26539168,41.38
22.73898305,39.26539179,68.75
22.73912678,39.2653918,53.5
22.738724,39.26539187,72.5
22.73879262,39.26539202,60.38
22.73896695,39.26539221,67.88
22.73888478,39.26539235,58.75
22.73861958,39.26539244,44.13
22.73884978,39.26539252,58.13
22.73871336,39.26539266,85.25
22.73864497,39.26539269,82.13
22.73916424,39.26539277,73.63
22.73903605,39.2653928,66
22.73914825,39.26539301,41.38
22.73866353,39.26539323,80.13
22.73883322,39.26539321,56.38
22.73877422,39.26539328,60.63
22.73904371,39.26539331,67.63
22.73879335,39.26539336,59.63
22.73912809,39.2653934,58.5
22.73872509,39.26539357,71.13
22.7391274,39.2653936,53.5
22.73898414,39.26539357,67.88
22.73862019,39.2653936,43.25
22.73856746,39.26539376,84.75
22.73896781,39.26539391,67.13
22.73864593,39.26539394,79.88
22.73916485,39.26539403,72.75
22.73888575,39.26539405,59.13
22.73891067,39.26539413,61.38
22.73903655,39.26539423,64
22.73885099,39.26539448,59.25
22.73862068,39.26539468,45.63
22.73877507,39.26539471,61
22.73879408,39.26539479,60.88
22.73871492,39.2653948,85.13
22.73912871,39.26539493,58.75
22.73904445,39.26539501,66
22.73866473,39.26539501,80.5
22.73883419,39.26539509,56.75
22.73856796,39.26539519,85.13
22.73864677,39.26539519,80.38
22.73872629,39.26539517,71.5
22.73916558,39.26539519,71.63
22.73912814,39.2653953,54.63
22.73898523,39.26539545,67.25
22.7389114,39.26539556,60.63
22.73896866,39.26539552,64.63
22.7388866,39.26539566,57.75
22.73903716,39.26539566,64.5
22.73915041,39.26539577,39.25
22.73862129,39.26539584,46.63
22.73879481,39.26539622,59.38
22.73877592,39.26539632,61.75
22.73885219,39.26539635,58.38
22.73871588,39.26539641,83.38
22.73916631,39.26539653,71
22.73912933,39.26539654,57.88
22.73856857,39.26539663,85.75
22.7386475,39.26539662,79.75
22.7386657,39.26539671,80.13
22.73883505,39.26539679,55.5
22.73862166,39.26539682,45.63
22.73872737,39.26539687,70.88
22.73904531,39.26539689,64.5
22.73891225,39.26539699,61.5
22.73912876,39.265397,57.25
22.73896939,39.26539704,62.88
22.73903766,39.26539719,64.38
22.73888757,39.26539727,57.5
22.73862144,39.26539737,44.75
22.73898644,39.26539732,69.25
22.73915137,39.26539738,39.13
22.73916703,39.26539778,70.38
22.73862122,39.26539791,45
22.73877677,39.26539793,60.88
22.73856907,39.26539806,84.38
22.73871697,39.2653981,81.88
22.73864824,39.26539814,79.5
22.73912995,39.26539815,57
22.73891298,39.26539833,61.75
22.73885328,39.26539832,58.75
22.73862112,39.26539836,44.38
22.73903816,39.26539844,64.5
22.73872845,39.26539847,70
22.73883602,39.26539867,54.88
22.7391295,39.26539861,57.88
22.73866691,39.26539867,78.63
22.7387965,39.26539872,57.13
22.73897013,39.26539874,62.75
22.73904616,39.26539877,63.63
22.7386209,39.26539891,45.13
22.73888853,39.26539897,58
22.73915223,39.26539899,40.25
22.73916776,39.26539903,69.25
22.73898753,39.2653992,69
22.73856956,39.26539931,82.38
22.7386208,39.26539945,45.13
22.73877774,39.26539954,61.38
22.73864897,39.26539966,79.13
22.73891371,39.26539976,61
22.73871794,39.26539971,80.13
22.73879734,39.26539988,56.38
22.73862058,39.26539999,46
22.73903878,39.26539996,62.75
22.73872954,39.26540017,69.38
22.73897098,39.26540035,62.63
22.73913012,39.2654004,59.5
22.73862036,39.26540045,46.63
22.73883688,39.26540055,54.25
22.73915319,39.26540069,39.75
22.73857006,39.26540075,81.75
22.73913187,39.26540092,56.25
22.73898861,39.26540089,68.88
22.73862026,39.26540099,46.25
22.73866836,39.26540099,79.38
22.73891443,39.2654011,62.25
22.73877859,39.26540115,61.38
22.7386497,39.26540118,79.38
22.73879818,39.26540113,53.88
22.73871902,39.26540141,82.75
22.73903927,39.2654014,61.25
22.73862004,39.26540153,44.75
22.73873062,39.26540168,70
22.73897183,39.26540205,61.75
22.73885535,39.26540207,58.75
22.73857056,39.26540218,81.88
22.73913086,39.26540219,59.75
22.73915393,39.26540221,41.75
22.73889024,39.26540218,57.5
22.73913295,39.26540234,53.88
22.73879902,39.26540237,53.38
22.73883785,39.26540243,52.13
22.73891528,39.26540244,61.88
22.73862041,39.26540252,46.5
22.73877944,39.26540258,61
22.73865043,39.26540261,79
22.7389897,39.26540286,67.88
22.73871999,39.26540292,82.5
22.7387317,39.26540329,67.13
22.73866993,39.2654034,79
22.73857118,39.26540362,79
22.73879998,39.26540362,52.75
22.73917112,39.26540366,68
22.73913403,39.26540377,53
22.73889109,39.26540379,56.5
22.73915489,39.26540382,43
22.73862091,39.26540377,46.13
22.73913148,39.26540381,59.38
22.73891601,39.26540387,62
22.73885644,39.26540395,60.5
22.73904919,39.26540404,59.75
22.73904061,39.26540399,60.5
22.73865128,39.26540413,76.5
22.73878029,39.26540419,59.63
22.73883883,39.2654043,51.63
22.73872095,39.26540453,80.88
22.73880082,39.26540487,53.63
22.73857167,39.26540496,80.38
22.73904145,39.26540506,59.5
22.73862152,39.26540512,46.5
22.73913511,39.2654051,52
22.73897342,39.26540527,60.88
22.73891686,39.2654053,61.5
22.73917243,39.26540527,66
22.7387328,39.26540535,67.88
22.73889194,39.2654054,55.5
22.73915575,39.26540543,45
22.73913222,39.26540551,59.25
22.7386519,39.26540556,79
22.73885741,39.26540574,58.5
22.7390504,39.26540583,61.13
22.73867138,39.26540581,80.63
22.73880178,39.26540612,53.5
22.73899152,39.26540617,68.75
22.73904241,39.26540622,59.38
22.73872204,39.26540623,79.75
22.73862201,39.26540628,47.5
22.73857206,39.2654064,83.25
22.73913618,39.26540653,50.63
22.73891817,39.26540672,61.63
22.73917375,39.26540696,63.88
22.73889267,39.26540701,56.5
22.73865275,39.26540708,79.75
22.73897451,39.26540705,58.63
22.73915672,39.26540712,48
22.73878199,39.26540722,62.5
22.73904336,39.26540719,59.88
22.73880262,39.26540728,53.88
22.73884029,39.26540725,50.63
22.73873389,39.26540731,68.38
22.73862251,39.26540753,49.25
22.73905148,39.26540752,61.5
22.73885838,39.26540762,53.5
22.73899249,39.26540777,67.75
22.73872301,39.26540793,78.13
22.73857244,39.26540792,83.25
22.73913715,39.26540796,50
22.73891936,39.26540806,61.5
22.73884078,39.26540815,51.13
22.73867294,39.26540831,80.13
22.73904431,39.26540835,59.5
22.73889341,39.26540853,57.13
22.73865348,39.2654086,77.5
22.7387826,39.26540857,61.38
22.73880346,39.26540862,53.25
22.73917507,39.26540865,64.63
22.73915768,39.26540873,51.5
22.73862312,39.26540888,49.38
22.73897548,39.26540893,58.75
22.73913358,39.26540909,60.5
22.73884126,39.26540913,50.5
22.73905257,39.26540931,60.13
22.73873498,39.26540937,66.5
22.73872385,39.26540935,80.13
22.73913823,39.26540938,48.88
22.73899334,39.26540938,67.63
22.73904527,39.26540942,60.63
22.73857294,39.26540945,83.63
22.73885925,39.26540048,54.5
22.73892055,39.26540948,61.13
22.73878321,39.26540991,61.13
22.73884163,39.26541003,49.75
22.73862361,39.26541013,48
22.73889426,39.26541014,57.63
22.73917626,39.26541016,65.63
22.73915841,39.26541016,52.5
22.73865456,39.26541021,77.5
22.7388042,39.26541041,52.13
22.73904611,39.26541049,60.13
22.73872447,39.2654107,80.63
22.73867451,39.26541072,80.25
22.73897657,39.26541072,57.88
22.7391393,39.26541072,47.13
22.73884212,39.26541083,49
22.73899419,39.2654109,66.25
22.73892186,39.2654109,61.13
22.73857333,39.26541097,82.5
22.73905365,39.26541101,58.5
22.73878394,39.26541125,59.75
22.73873585,39.26540233,66.38
22.73886044,39.26541137,55.75
22.73913434,39.26541142,60.5
22.73862422,39.26541138,46.25
22.73915949,39.2654115,54.38
22.73904706,39.26541155,58.5
22.7388426,39.26541173,46.5
22.73889499,39.26541175,59
22.73917746,39.26541186,64.25
22.73865576,39.2654119,77.75
22.7387252,39.26541213,79.75
22.73880506,39.2654122,49.63
22.73892306,39.26541233,62
22.73878455,39.2654125,58.63
22.73899516,39.26541251,63.38
22.73857383,39.26541259,83.88
22.73897754,39.26541259,57.75
22.73884297,39.26541271,46.75
22.73905474,39.2654127,57.63
22.73916045,39.26541283,55.75
22.73867596,39.26541295,82
22.73886141,39.26541316,56.38
22.73873716,39.2654133,67
22.73889584,39.26541336,59.25
22.73865673,39.26541351,77.25
22.73917878,39.26541346,62.63
22.73872593,39.26541356,79.75
22.7386252,39.26541353,50
22.73884346,39.2654136,49.25
22.73913509,39.26541366,61.5
22.73892437,39.26541384,60.5
22.73878528,39.26541384,59
22.73880592,39.26541408,48.38
22.73857422,39.26541411,83.75
22.73914101,39.26541412,44.5
22.7386258,39.26541415,49.88
22.73899601,39.26541421,63.25
22.73916153,39.26541417,57.63
22.73897851,39.26541429,57.63
22.73905594,39.26541449,55
22.73862639,39.26541477,48.5
22.73904992,39.26541485,58.5
22.73886239,39.26541494,55.13
22.73872666,39.26541499,79.75
22.73892556,39.26541508,61
22.7391801,39.26541515,62.13
22.73865781,39.26541512,76.75
22.73878589,39.26541519,58.38
22.73873826,39.26541527,66.5
22.73862699,39.26541531,48.63
22.73867753,39.26541545,83.13
22.73857472,39.26541546,82.13
22.73916249,39.26541551,58.75
22.73914163,39.26541573,43
22.73880665,39.26541569,48
22.73899698,39.26541582,61.75
22.73862746,39.26541584,49
22.73913596,39.26541599,61.25
22.73897948,39.26541608,55.38
22.73905691,39.26541618,54.13
22.73872739,39.26541633,78.38
22.73862806,39.26541646,46.63
22.7387865,39.26541644,57
22.73905031,39.26541646,58.25
22.73892676,39.2654166,58.75
22.73916344,39.26541675,60
22.73865901,39.26541681,77.88
22.73886348,39.26541682,55.88
22.7385751,39.26541689,82.63
22.73862865,39.26541699,47
22.73873947,39.26541732,66.38
22.73899783,39.26541743,60.88
22.73914237,39.26541743,42.38
22.73880739,39.26541757,49
22.73862924,39.26541752,47
22.73918166,39.26541765,57.63
22.73884576,39.26541771,45.38
22.738728,39.26541776,79.75
22.73898057,39.26541795,56
22.73905811,39.26541797,50.75
22.73892807,39.26541802,59
22.7391644,39.26541809,62.13
22.73889816,39.2654181,60.63
22.73913659,39.26541815,62.38
22.73905071,39.26541835,56.25
22.7386601,39.26541851,76.13
22.73863032,39.26541877,49.25
22.73857642,39.26541876,80.5
22.73886445,39.26541879,55
22.73918251,39.26541899,55.63
22.73872873,39.2654191,80.38
22.73914299,39.26541922,41.25
22.73880825,39.26541936,47.63
22.7386308,39.26541939,49.13
22.73884708,39.26541941,46.13
22.73916536,39.26541943,63.13
22.73892949,39.26541944,58.5
22.73898154,39.26541965,55.88
22.73857702,39.26541975,81.63
22.73889971,39.26541988,60
22.73863128,39.26542002,48.88
22.7386613,39.2654202,75.38
22.73905122,39.26542023,55.25
22.73918335,39.26542024,54.63
22.73913734,39.26542048,64
22.73872946,39.26542053,80.63
22.73868067,39.26542063,83.75
22.73878858,39.26542064,56.38
22.73857763,39.26542064,80.38
22.73863176,39.26542073,47.88
22.73886554,39.26542075,54.25
22.73916644,39.26542076,64.63
22.73899953,39.26542082,61.75
22.73893092,39.26542095,58.38
22.73914373,39.26542101,41.63
22.7388484,39.26542119,47.75
22.73880899,39.26542115,46.38
22.73898251,39.26542135,52.88
22.73863224,39.26542135,49.13
22.73918408,39.26542158,52.88
22.73857823,39.26542153,81.13
22.73890127,39.26542166,59.5
22.73906018,39.26542181,48.38
22.73866238,39.2654219,75.63
22.73873019,39.26542187,79.75
22.73863271,39.26542198,48.25
22.7387419,39.26542206,67.13
22.73905161,39.26542212,54
22.73893223,39.26542228,58.5
22.73878943,39.26542225,54
22.73868175,39.26542242,82.5
22.73857883,39.26542251,80.75
22.73900051,39.26542261,61.38
22.7386332,39.26542269,46.25
22.73886664,39.26542272,55.25
22.73913809,39.26542272,64
22.73914447,39.2654228,41
22.7388496,39.26542288,46.63
22.73918492,39.26542283,50.88
22.73898359,39.26542295,52.75
22.73880985,39.26542303,46.25
22.73873115,39.26542321,80.38
22.73863379,39.26542331,47.5
22.73866335,39.26542341,74.25
22.73890282,39.26542344,59.38
22.73857955,39.2654234,80.13
22.73916836,39.26542344,70.13
22.73874264,39.26542367,66.13
22.73906127,39.26542369,48.38
22.73893365,39.2654237,57.5
22.73879028,39.26542386,53
22.73868272,39.26542384,83.5
22.73863427,39.26542403,47.75
22.73905201,39.26542409,53.13
22.73918577,39.26542417,49.88
22.73900136,39.26542431,61.25
22.73858015,39.26542438,80.25
22.73914509,39.26542442,40.75
22.73866419,39.26542448,75
22.738732,39.26542455,80
22.73885092,39.26542458,45.25
22.73898468,39.26542456,52.5
22.73886761,39.2654246,54.75
22.73890413,39.26542504,59.13
22.73913896,39.26542505,66.38
22.7389352,39.26542521,54.88
22.7391691,39.26542514,70.88
22.73874349,39.26542519,66
22.73858075,39.26542528,79.38
22.73863523,39.26542536,46.63
22.73918649,39.26542542,48.63
22.73879113,39.26542547,52.38
