 gaue,Y,ec
23.86504004,37.98706675,60.75
23.8650407,37.98706807,60.63
23.86504127,37.98706922,60.88
23.86504185,37.98707037,61.25
23.86504243,37.98707152,60.25
23.86504309,37.98707284,60
23.86504347,37.98707387,59.38
23.8650437,37.98707481,58.63
23.86504394,37.98707576,57.13
23.86504418,37.9870767,58.25
23.86504441,37.98707764,58.13
23.86504468,37.98707872,59.25
23.86504491,37.98707966,59.63
23.86504515,37.98708061,59.25
23.86504539,37.98708155,59.63
23.86504562,37.98708249,59.88
23.86504589,37.98708357,60
23.86504613,37.98708451,60.13
23.86504636,37.98708545,61.13
23.8650466,37.9870864,60.75
23.86505333,37.98709667,55.5
23.86505392,37.98709769,54.5
23.86505575,37.9871009,55
23.86505633,37.98710192,55.5
23.86505692,37.98710294,56.5
23.86505758,37.9871041,56.13
23.86505817,37.98710512,56.5
23.86505875,37.98710615,56.38
23.86505933,37.98710717,57.13
23.86506,37.98710833,55.5
23.86506047,37.98710892,57.13
23.86506094,37.98710951,57.25
23.86506141,37.9871101,57
23.86506188,37.98711069,56.5
23.86506236,37.98711128,54.25
23.86506283,37.98711187,54.13
23.86506337,37.98711254,53.38
23.86506384,37.98711313,53.13
23.86506431,37.98711372,53.88
23.86506478,37.98711431,54
23.86506525,37.9871149,54.63
23.86506579,37.98711557,54.88
23.86506626,37.98711616,53.5
23.86507517,37.98712867,54.38
23.86507762,37.98713357,53.38
23.86507821,37.98713475,53
23.86507888,37.9871361,51.63
23.86507947,37.98713728,51.25
23.86508006,37.98713846,50.5
23.86508065,37.98713964,50.5
23.86508124,37.98714082,50.13
23.8650955,37.98716233,36.5
23.86509825,37.987166,35.25
23.86509913,37.98716717,35.5
23.8651,37.98716833,35.5
23.86510088,37.9871695,36.25
23.86510188,37.98717083,35.88
23.86510275,37.987172,35
23.86510363,37.98717317,35.38
23.8651045,37.98717433,35.25
23.86510575,37.9871765,32.88
23.86510623,37.98717745,33.75
23.8651067,37.9871784,33.5
23.86510718,37.98717935,32.88
23.86510765,37.98718031,33.63
23.8651082,37.98718139,31.25
23.86510867,37.98718235,32.75
23.86510915,37.9871833,33.13
23.86510963,37.98718425,32.75
23.8651101,37.9871852,32.75
23.86511065,37.98718629,32.75
23.86511112,37.98718724,33.25
23.86511167,37.98718833,32.88
23.8651155,37.98720242,31.13
23.86511733,37.98720517,28.63
23.86511792,37.98720604,30
23.8651185,37.98720692,29.13
23.86511908,37.98720779,30.38
23.86511975,37.98720879,31.75
23.86512033,37.98720967,31.25
23.86512092,37.98721054,31.25
23.8651215,37.98721142,31.63
23.86512192,37.98721209,31.25
23.86512228,37.98721269,31
23.86512269,37.98721337,30
23.86512305,37.98721396,30.13
23.8651234,37.98721456,30.63
23.86512376,37.98721515,30.13
23.86512412,37.98721575,30.5
23.86512452,37.98721643,31.25
23.86512488,37.98721702,30.63
23.86512524,37.98721762,30.5
23.86512559,37.98721821,28.75
23.86512595,37.98721881,28.5
23.86512636,37.98721949,29.38
23.86512838,37.98722506,35
23.86512867,37.98722551,34.25
23.8651296,37.9872269,31.5
23.86512989,37.98722734,32.25
23.86513019,37.98722778,31.5
23.86513049,37.98722823,31.38
23.86513078,37.98722867,33.25
23.86513112,37.98722918,33.25
23.86513141,37.98722962,33.75
23.86513173,37.9872301,34.75
23.8651322,37.98723081,35.63
23.86513268,37.98723152,35.38
23.86513322,37.98723232,35.5
23.86513369,37.98723303,35
23.86513416,37.98723374,35.38
23.86513463,37.98723444,36
23.8651351,37.98723515,35.88
23.86513557,37.98723586,35.88
23.86513611,37.98723667,35.63
23.86513658,37.98723737,35.63
23.86513705,37.98723808,35
23.86513753,37.98723879,35.25
23.865138,37.98723949,36.25
23.86517539,37.98728577,44.5
23.86517673,37.98728846,44.5
23.86517718,37.98728936,43.38
23.86517769,37.98729038,43.25
23.86517814,37.98729128,44.25
23.86517859,37.98729218,45
23.86517904,37.98729308,45.25
23.86517949,37.98729397,45.88
23.86522667,37.98736,40.75
23.86522753,37.98736151,41.13
23.86523025,37.98736627,41.25
23.86523111,37.98736778,40.5
23.86523198,37.98736929,40.13
23.86523284,37.9873708,41.88
23.86526884,37.98742248,47.88
23.86526944,37.98742344,47.75
23.86527003,37.98742439,49
23.86527063,37.98742534,49.13
23.86527131,37.98742643,49.88
23.86527191,37.98742738,50.13
23.8652725,37.98742833,51.38
23.86527309,37.98742929,51.25
23.86527369,37.98743024,50.5
23.86527437,37.98743133,50.25
23.86527497,37.98743228,50.25
23.86527556,37.98743323,49.75
23.86527616,37.98743418,50.63
23.86528511,37.98744852,49.75
23.86528584,37.98744985,49.13
23.86528806,37.98745384,50.38
23.8652889,37.98745536,50.25
23.86528964,37.98745669,49.38
23.86529038,37.98745802,49.5
23.86529112,37.98745935,49.38
23.86529186,37.98746068,47.38
23.8652926,37.987462,48
23.86529342,37.98746345,48.63
23.86529401,37.98746428,48.5
23.8652946,37.9874651,48.63
23.86529519,37.98746593,48.63
23.86529578,37.98746675,49.13
23.86529645,37.98746769,49.5
23.86529704,37.98746852,49.88
23.86529763,37.98746934,49.5
23.86529821,37.98747017,49.63
23.8652988,37.98747099,50.25
23.86529948,37.98747194,50.25
23.86530007,37.98747276,50
23.86530066,37.98747359,50.5
23.86530125,37.98747441,50.13
23.86534553,37.98753918,37.38
23.86534785,37.98754289,37.13
23.86534859,37.98754407,34.75
23.86534933,37.98754525,34.88
23.86535006,37.98754643,35.38
23.86535091,37.98754778,35.5
23.86535165,37.98754897,36.25
23.86535238,37.98755015,36.5
23.86535312,37.98755133,35.63
23.86538698,37.98760705,40.13
23.86538994,37.98761059,39.5
23.86539078,37.9876116,39
23.86539152,37.98761249,38.63
23.86539226,37.98761338,38.5
23.865393,37.98761426,37.75
23.86539374,37.98761515,37.75
23.86539458,37.98761616,36.75
23.86539647,37.98766687,26.75
23.86539611,37.98766722,26.63
23.86539576,37.98766758,27.88
23.86539535,37.98766798,27.88
23.865395,37.98766833,27.5
23.86539465,37.98766869,27.75
23.86539429,37.98766904,28.13
23.86539394,37.98766939,28.5
23.86539353,37.9876698,27.88
23.86539318,37.98767015,28
23.86539283,37.98767051,27
23.86539248,37.98767086,27.75
23.86539212,37.98767121,27.63
23.86539172,37.98767162,28
23.86538661,37.98767508,28.13
23.86538617,37.98767567,28.25
23.86538485,37.98767742,29.13
23.86538442,37.987678,28.75
23.86538392,37.98767867,29.13
23.86538348,37.98767925,28.25
23.86538304,37.98767983,28.13
23.86538261,37.98768042,28.63
23.86538217,37.987681,29.25
23.86538167,37.98768167,28.38
23.8653812,37.98768226,28.88
23.86538072,37.98768285,28.75
23.86538025,37.98768343,29
23.86537978,37.98768402,28.38
23.86537931,37.98768461,27.88
23.86537877,37.98768529,28
23.8653783,37.98768588,27.63
23.86537783,37.98768646,28
23.86537736,37.98768705,26.88
23.86537689,37.98768764,25.25
23.86537635,37.98768832,26
23.86537588,37.98768891,26.63
23.8653754,37.98768949,27
23.86533458,37.98764781,33
23.86533217,37.98764479,31.88
23.86533158,37.98764406,31.88
23.865331,37.98764333,32.38
23.86533042,37.9876426,31.13
23.86532983,37.98764188,32.5
23.86532925,37.98764115,31.13
23.86532858,37.98764031,32.75
23.86527808,37.98756296,40.5
23.86527721,37.98756165,40.88
23.86527446,37.98755752,41
23.86527358,37.98755621,40.25
23.86527271,37.9875549,41.38
23.86527183,37.98755358,42.13
23.86527083,37.98755208,42.63
23.86526996,37.98755077,42.75
23.86526908,37.98754946,41.88
23.86521626,37.98746106,47
23.86521579,37.98746035,46.88
23.86521532,37.98745965,48.13
23.86521478,37.98745884,48.38
23.86521431,37.98745813,48.75
23.86521384,37.98745742,47
23.86521337,37.98745672,44.88
23.86521289,37.98745601,43.75
23.86521242,37.9874553,43.38
23.86521189,37.98745449,44.13
23.86521141,37.98745379,44.25
23.86521094,37.98745308,44.13
23.86521047,37.98745237,44.13
23.86506797,37.98723418,29
23.86506458,37.98722655,30.38
23.86506361,37.98722436,30.5
23.86506276,37.98722245,31.38
23.86506191,37.98722055,29.75
23.86505448,37.98720583,37.5
23.86505387,37.98720486,38.25
23.86505326,37.98720389,38
23.86505266,37.98720292,37.5
23.86505205,37.98720194,37
23.86505135,37.98720083,38.5
23.86505075,37.98719986,38.38
23.86505014,37.98719889,39.38
23.86504953,37.98719792,39
23.86504892,37.98719694,39.88
23.86504823,37.98719583,41
23.86504762,37.98719486,39.25
23.86504701,37.98719389,41.75
23.86502826,37.9871699,46.63
23.86502772,37.98716908,47.38
23.86502725,37.98716837,47.75
23.86502677,37.98716765,49.75
23.86502629,37.98716694,50.5
23.86502582,37.98716622,49.88
23.86502527,37.98716541,50.13
23.8650248,37.98716469,49.88
23.86502432,37.98716398,49.5
23.86502384,37.98716327,49.88
23.86502337,37.98716255,50.88
23.86502282,37.98716173,52.13
23.86502235,37.98716102,53.5
23.86502187,37.98716031,52.75
23.86501642,37.98714969,56.75
23.865014,37.98714667,57
23.86501342,37.98714594,55.63
23.86501275,37.9871451,53.75
23.86501217,37.98714438,52.88
23.86501158,37.98714365,54.25
23.865011,37.98714292,54.63
23.86501042,37.98714219,54.75
23.86496656,37.98706487,53.88
23.86496582,37.98706399,55.25
23.86496361,37.98706133,55.25
23.86496276,37.98706032,55.88
23.86496203,37.98705943,55.88
23.86496129,37.98705854,56.63
23.86496055,37.98705766,57.38
23.86495981,37.98705677,57.5
23.86495897,37.98705576,54.88
23.86491976,37.9869863,53.88
23.86491624,37.98698103,53
23.86491539,37.98697976,53.25
23.86491442,37.9869783,53.88
23.86491357,37.98697703,55
23.86491291,37.98697625,54.5
23.86491232,37.98697566,54.5
23.86491173,37.98697507,55.25
23.86491115,37.98697448,54.25
23.86491047,37.9869738,55.5
23.86490988,37.98697322,55.88
23.86490929,37.98697263,57
23.8649087,37.98697204,56.38
23.86490811,37.98697145,56.38
23.86490744,37.98697077,54.88
23.86490685,37.98697019,53.63
23.86490626,37.9869696,53.63
23.86490567,37.98696901,53.5
23.864905,37.98696833,53
23.86490441,37.98696774,54.75
23.86490381,37.98696714,55.38
23.86490321,37.98696655,54.13
23.86490262,37.98696595,54.88
23.86490202,37.98696536,54.63
23.86490134,37.98696468,54.75
23.86490075,37.98696408,54.5
23.86490015,37.98696349,54.25
23.86489956,37.98696289,54.88
23.86489896,37.9869623,55.13
23.86489828,37.98696162,55.13
23.86489769,37.98696102,54
23.86489709,37.98696043,52.5
23.86487827,37.98693986,54.38
23.86487803,37.98693939,54.25
23.86487779,37.98693891,52.5
23.86487755,37.98693844,53.63
23.86487731,37.98693796,53.75
23.86487704,37.98693741,53.38
23.8648768,37.98693694,54.25
23.86487656,37.98693646,52.88
23.86487633,37.98693599,52.75
23.86487609,37.98693551,53.25
23.86487585,37.98693503,53.75
23.86487558,37.98693449,53.5
23.86487534,37.98693401,53.5
23.8648751,37.98693354,54.5
23.86486967,37.98692283,54.13
23.86486733,37.98691933,55.25
23.86486667,37.98691833,54.88
23.86486608,37.98691746,54.63
23.8648655,37.98691658,54.13
23.86486492,37.98691571,55
23.86486433,37.98691483,54.13
23.86486367,37.98691383,54.75
23.86481658,37.9868365,61.88
23.86481599,37.98683532,62
23.86481422,37.98683177,62.88
23.86481355,37.98683042,63.63
23.86481295,37.98682924,62.38
23.86481236,37.98682806,62.88
23.86481177,37.98682688,61
23.86481118,37.9868257,62
23.86481051,37.98682435,62.88
