X		 ,Y			,Z
650027.57,4347706.27,71.88
650043.03,4347706.57,83.13
650025.15,4347706.25,64.13
650050.49,4347706.74,79.13
650022.10,4347706.20,62.25
650005.58,4347705.89,67.25
650031.31,4347706.39,75.13
650051.63,4347706.79,70.63
650037.01,4347706.51,87.00
650040.49,4347706.58,83.25
650010.92,4347706.01,66.38
650016.22,4347706.12,58.75
650006.78,4347705.95,23.88
650038.78,4347706.58,90.25
650052.66,4347706.85,77.13
650019.15,4347706.26,69.38
650014.31,4347706.17,61.25
650033.02,4347706.54,83.13
650043.10,4347706.74,82.75
650009.58,4347706.11,66.13
650050.06,4347706.88,84.25
650050.58,4347706.90,77.63
650040.56,4347706.72,81.13
650006.84,4347706.07,24.25
650025.20,4347706.43,64.50
650022.17,4347706.38,63.75
650005.64,4347706.07,67.63
650031.39,4347706.57,75.63
650051.72,4347706.97,71.13
650010.00,4347706.19,67.00
650037.11,4347706.70,88.63
650052.73,4347707.00,77.63
650027.70,4347706.52,73.38
650038.86,4347706.78,90.50
650006.90,4347706.20,23.75
650019.21,4347706.44,69.63
650040.62,4347706.86,79.38
650050.66,4347707.06,78.13
650043.17,4347706.92,82.25
650025.25,4347706.60,63.88
650014.39,4347706.40,61.25
650033.13,4347706.77,83.63
650009.63,4347706.32,68.38
650005.70,4347706.25,68.63
650050.13,4347707.10,84.13
650031.48,4347706.75,75.88
650051.81,4347707.14,72.13
650022.24,4347706.57,63.00
650011.08,4347706.37,66.00
650052.79,4347707.17,77.88
650037.19,4347706.88,86.88
650006.96,4347706.32,23.50
650040.68,4347706.98,80.63
650027.82,4347706.76,74.25
650038.94,4347706.99,88.88
650019.27,4347706.63,68.75
650043.24,4347707.09,82.50
650025.30,4347706.76,65.38
650007.02,4347706.43,23.25
650050.22,4347707.28,84.13
650051.92,4347707.32,71.88
650031.57,4347706.93,76.75
650011.16,4347706.54,65.25
650022.30,4347706.76,65.75
650037.28,4347707.06,86.75
650040.75,4347707.12,80.25
650052.85,4347707.36,77.88
650014.48,4347706.63,62.00
650033.23,4347706.99,82.63
650016.40,4347706.67,56.00
650009.69,4347706.55,69.13
650050.85,4347707.36,77.88
650007.08,4347706.55,23.13
650043.31,4347707.27,79.13
650005.73,4347706.56,68.50
650025.35,4347706.94,65.63
650039.03,4347707.21,90.00
650050.31,4347707.44,85.13
650027.95,4347707.01,74.88
650052.02,4347707.50,73.38
650022.37,4347706.94,66.00
650031.66,4347707.12,77.13
650011.24,4347706.73,67.00
650037.38,4347707.24,87.50
650052.91,4347707.55,77.88
650007.14,4347706.68,22.25
650050.96,4347707.52,77.88
650016.46,4347706.86,55.38
650009.74,4347706.76,68.88
650014.56,4347706.86,61.00
650033.34,4347707.22,83.13
650019.39,4347706.98,71.75
650043.39,4347707.44,80.25
650005.75,4347706.72,67.75
650025.40,4347707.12,64.38
650050.40,4347707.60,84.00
650007.17,4347706.80,25.13
650052.13,4347707.68,74.00
650011.32,4347706.90,63.63
650022.44,4347707.12,66.88
650031.75,4347707.30,78.38
650051.06,4347707.68,78.25
650037.46,4347707.42,87.88
650052.97,4347707.73,74.75
650016.52,4347707.04,57.50
650019.45,4347707.11,70.88
650009.81,4347706.93,66.88
650040.95,4347707.55,78.88
650005.76,4347706.88,64.25
650007.20,4347706.92,24.50
650043.46,4347707.62,81.13
650033.44,4347707.43,83.50
650014.64,4347707.07,61.50
650050.50,4347707.79,83.38
650051.16,4347707.83,76.88
650052.23,4347707.86,72.13
650011.40,4347707.08,66.00
650022.50,4347707.30,66.13
650031.84,4347707.48,78.13
650019.52,4347707.25,71.25
650037.55,4347707.61,89.00
650039.29,4347707.64,89.13
650007.23,4347707.03,23.25
650053.03,4347707.92,76.25
650016.58,4347707.22,58.88
650009.88,4347707.11,68.25
650005.77,4347707.04,64.75
650014.70,4347707.23,62.00
650050.58,4347707.92,81.25
650043.53,4347707.79,81.13
650041.06,4347707.75,78.38
650051.27,4347707.99,75.88
650033.55,4347707.66,78.75
650007.26,4347707.16,23.63
650019.59,4347707.40,70.75
650052.34,4347708.04,71.63
650031.93,4347707.65,77.13
650011.48,4347707.27,66.63
650037.64,4347707.79,86.88
650053.09,4347708.09,74.50
650016.64,4347707.40,59.50
650005.78,4347707.21,66.63
650009.96,4347707.29,66.50
650028.19,4347707.64,73.75
650014.77,4347707.40,61.13
650050.67,4347708.09,79.88
650039.45,4347707.88,90.63
650007.29,4347707.28,23.25
650041.16,4347707.93,79.75
650025.56,4347707.64,63.63
650051.37,4347708.15,75.63
650019.65,4347707.54,70.00
650052.43,4347708.20,71.50
650032.02,4347707.84,75.13
650011.56,4347707.45,65.75
650005.79,4347707.35,66.88
650037.73,4347707.98,87.75
650053.15,4347708.28,75.88
650007.31,4347707.40,24.13
650016.70,4347707.59,58.75
650010.03,4347707.47,67.88
650050.76,4347708.25,84.13
650014.84,4347707.57,61.50
650022.69,4347707.73,64.63
650019.72,4347707.69,71.00
650028.27,4347707.85,74.25
650051.47,4347708.31,75.88
650041.27,4347708.12,79.13
650039.61,4347708.11,89.38
650025.64,4347707.85,62.63
650052.53,4347708.38,70.63
650007.34,4347707.52,21.75
650005.81,4347707.51,67.88
650011.64,4347707.63,64.88
650033.76,4347708.06,81.25
650037.80,4347708.14,87.13
650050.85,4347708.40,82.13
650053.21,4347708.46,73.25
650014.91,4347707.73,64.00
650019.78,4347707.83,72.13
650016.76,4347707.77,60.00
650010.10,4347707.65,68.38
650043.80,4347708.30,76.50
650051.57,4347708.46,75.25
650007.37,4347707.63,21.88
650022.78,4347707.95,63.00
650028.35,4347708.06,73.50
650041.38,4347708.32,79.13
650025.73,4347708.05,65.13
650005.82,4347707.67,67.75
650019.85,4347707.96,72.13
650039.77,4347708.35,90.00
650032.21,4347708.20,74.00
650033.86,4347708.24,81.13
650037.89,4347708.33,87.25
650011.73,4347707.84,63.00
650014.98,4347707.90,60.88
650016.82,4347707.94,59.25
650051.67,4347708.62,75.38
650053.27,4347708.65,73.88
650010.18,4347707.83,67.88
650043.93,4347708.55,77.88
650041.48,4347708.51,79.38
650052.73,4347708.73,70.88
650019.91,4347708.11,72.00
650022.88,4347708.17,66.00
650028.43,4347708.27,74.38
650007.44,4347707.91,23.00
650025.81,4347708.26,64.63
650032.31,4347708.39,72.13
650015.04,4347708.06,61.00
650033.97,4347708.43,80.50
650037.98,4347708.51,88.25
650010.24,4347707.99,67.75
650051.02,4347708.78,82.50
650051.76,4347708.80,75.25
650016.88,4347708.13,57.38
650053.38,4347708.84,73.25
650039.92,4347708.58,88.75
650011.82,4347708.04,65.25
650052.81,4347708.90,70.13
650041.59,4347708.71,80.75
650022.97,4347708.37,65.88
650032.41,4347708.55,72.25
650007.50,4347708.08,24.38
650028.51,4347708.49,73.38
650015.11,4347708.23,60.50
650005.92,4347708.06,67.88
650044.06,4347708.80,81.13
650034.07,4347708.61,84.25
650038.07,4347708.70,89.75
650010.32,4347708.17,66.75
650025.90,4347708.47,63.13
650051.85,4347708.98,74.13
650053.50,4347709.03,70.88
650020.04,4347708.39,75.50
650011.91,4347708.25,62.88
650040.07,4347708.79,89.63
650051.09,4347709.02,80.00
650052.88,4347709.05,70.00
650015.18,4347708.39,59.50
650007.56,4347708.26,24.50
650032.52,4347708.74,71.25
650028.58,4347708.68,70.88
650034.17,4347708.80,80.25
650023.07,4347708.59,66.50
650051.92,4347709.14,74.88
650038.15,4347708.88,89.63
650005.99,4347708.27,66.63
650025.98,4347708.68,63.63
650044.18,4347709.03,82.50
650053.63,4347709.22,70.50
650017.06,4347708.53,58.63
650052.96,4347709.22,69.38
650020.13,4347708.61,74.38
650012.00,4347708.46,64.50
650040.22,4347709.03,89.63
650041.79,4347709.08,80.13
650007.61,4347708.42,22.63
650051.17,4347709.26,79.63
650032.62,4347708.92,70.63
650010.46,4347708.53,69.88
650034.28,4347708.99,81.25
650052.01,4347709.33,74.50
650028.66,4347708.89,71.38
650006.05,4347708.47,66.13
650023.17,4347708.81,66.00
650026.06,4347708.87,65.63
650053.03,4347709.39,68.88
650053.75,4347709.41,68.63
650017.15,4347708.73,59.00
650012.09,4347708.65,63.50
650041.87,4347709.23,81.88
650044.31,4347709.28,80.88
650007.67,4347708.59,25.25
650015.32,4347708.74,60.00
650020.21,4347708.84,76.13
650032.73,4347709.10,70.38
650010.54,4347708.70,66.63
650052.09,4347709.51,73.38
650034.39,4347709.18,76.38
650051.24,4347709.51,79.00
650053.11,4347709.55,69.38
650028.73,4347709.10,71.38
650053.88,4347709.60,67.38
650006.12,4347708.68,66.88
650026.14,4347709.08,63.50
650023.27,4347709.03,65.88
650017.23,4347708.92,59.50
650041.94,4347709.40,80.38
650007.72,4347708.77,24.25
650012.18,4347708.85,62.75
650015.38,4347708.93,59.88
650032.83,4347709.29,69.63
650020.29,4347709.06,78.50
650010.61,4347708.88,66.75
650044.44,4347709.54,81.00
650052.18,4347709.69,72.25
650053.19,4347709.71,64.75
650051.31,4347709.73,77.00
650042.02,4347709.56,74.75
650054.00,4347709.80,68.25
650028.81,4347709.32,70.63
650006.19,4347708.90,67.63
650026.23,4347709.28,65.50
650007.78,4347708.93,23.38
650017.32,4347709.12,57.88
650023.36,4347709.25,65.63
650012.27,4347709.06,63.50
650015.45,4347709.13,59.25
650032.94,4347709.46,69.75
650010.67,4347709.04,63.13
650053.26,4347709.87,65.63
650052.26,4347709.87,72.38
650020.38,4347709.29,76.38
650038.51,4347709.64,84.88
650042.09,4347709.73,81.75
650040.52,4347709.71,90.88
650034.62,4347709.60,85.25
650026.29,4347709.45,65.00
650054.13,4347709.99,63.75
650007.83,4347709.11,23.63
650006.26,4347709.10,66.38
650017.41,4347709.32,58.63
650051.38,4347709.97,77.25
650010.74,4347709.21,64.38
650053.34,4347710.04,67.50
650012.36,4347709.27,62.13
650015.51,4347709.33,60.75
650052.35,4347710.06,72.25
650042.16,4347709.87,78.50
650034.70,4347709.74,82.38
650026.35,4347709.61,64.50
650054.25,4347710.17,66.63
650007.89,4347709.28,20.38
650020.46,4347709.52,78.38
650038.62,4347709.90,85.75
650040.60,4347709.94,88.88
650023.58,4347709.63,64.25
650010.82,4347709.39,65.63
650053.41,4347710.21,63.38
650017.50,4347709.52,59.00
650033.14,4347709.82,72.38
650006.33,4347709.31,66.38
650034.78,4347709.88,81.00
650042.24,4347710.04,79.50
650015.58,4347709.53,60.38
650051.46,4347710.22,75.50
650029.03,4347709.81,71.50
650026.40,4347709.76,64.88
650007.94,4347709.45,22.13
650010.88,4347709.56,64.50
650034.86,4347710.02,81.75
650053.48,4347710.38,66.63
650052.49,4347710.37,72.38
650020.55,4347709.76,77.38
650040.68,4347710.15,89.38
650023.70,4347709.83,64.25
650033.23,4347710.02,71.38
650017.58,4347709.73,60.25
650042.31,4347710.20,79.75
650007.00,4347709.57,24.00
650038.74,4347710.16,85.38
650012.54,4347709.66,64.50
650026.46,4347709.93,63.38
650015.65,4347709.73,61.50
650044.81,4347710.32,78.25
650051.53,4347710.46,71.75
650034.93,4347710.16,78.25
650052.56,4347710.52,73.38
650029.15,4347710.07,72.13
650010.96,4347709.73,66.63
650008.05,4347709.68,23.25
650053.56,4347710.56,67.63
650042.39,4347710.36,81.00
650054.45,4347710.60,68.00
650033.31,4347710.20,71.88
650017.67,4347709.91,61.38
650023.82,4347710.03,66.13
650026.53,4347710.10,63.25
650040.76,4347710.37,88.38
650020.63,4347709.99,77.25
650015.71,4347709.91,63.88
650035.01,4347710.29,82.25
650012.63,4347709.86,62.50
650008.11,4347709.80,24.75
650044.91,4347710.52,78.25
650038.85,4347710.41,84.38
650052.63,4347710.68,75.50
650006.49,4347709.81,61.25
650011.03,4347709.90,67.13
650054.51,4347710.74,69.13
650053.63,4347710.74,67.13
650042.46,4347710.53,79.13
650051.61,4347710.71,73.13
650026.59,4347710.26,62.13
650008.17,4347709.91,25.38
650033.39,4347710.39,71.63
650035.08,4347710.43,81.75
650023.93,4347710.23,66.75
650029.26,4347710.34,72.00
650020.71,4347710.21,78.25
650015.77,4347710.11,64.88
650040.85,4347710.60,88.88
650012.72,4347710.06,64.00
650052.70,4347710.83,74.88
650054.58,4347710.88,69.75
650006.54,4347709.96,67.00
650044.00,4347710.71,78.25
650008.22,4347710.01,25.50
650011.10,4347710.07,67.88
650042.54,4347710.69,80.38
650053.70,4347710.91,67.38
650035.16,4347710.57,80.63
650038.96,4347710.66,83.88
650026.65,4347710.43,62.13
650051.68,4347710.92,73.25
650033.48,4347710.59,71.25
650054.64,4347711.01,70.13
650024.05,4347710.43,68.13
650052.77,4347710.98,75.00
650008.27,4347710.13,25.00
650006.59,4347710.12,67.63
650017.88,4347710.35,63.00
650020.79,4347710.41,77.00
650012.81,4347710.27,65.25
650011.16,4347710.24,66.63
650035.24,4347710.71,78.13
650045.09,4347710.90,78.88
650029.38,4347710.60,74.25
650042.63,4347710.86,77.63
650040.93,4347710.83,89.88
650053.77,4347711.09,67.38
650026.70,4347710.58,62.38
650008.33,4347710.24,25.13
650054.71,4347711.15,70.00
650051.77,4347711.10,75.25
650033.56,4347710.76,72.25
650052.84,4347711.13,72.63
650006.64,4347710.26,67.00
650024.15,4347710.61,67.75
650039.07,4347710.92,77.88
650008.38,4347710.35,23.38
650011.24,4347710.41,68.13
650020.87,4347710.60,74.25
650035.33,4347710.88,79.13
650042.71,4347711.03,77.50
650012.89,4347710.46,63.25
650045.18,4347711.09,79.50
650053.84,4347711.27,66.38
650017.99,4347710.58,64.38
650054.77,4347711.30,70.50
650041.01,4347711.04,87.25
650052.91,4347711.28,72.50
650029.49,4347710.85,71.50
650051.86,4347711.28,75.50
650006.69,4347710.42,67.63
650033.64,4347710.96,74.63
650024.27,4347710.81,68.75
650011.31,4347710.59,67.75
650042.79,4347711.20,78.88
650020.95,4347710.79,74.75
650035.42,4347711.06,80.50
650054.84,4347711.44,71.50
650012.98,4347710.66,64.00
650015.97,4347710.72,62.88
650053.92,4347711.45,66.75
650045.27,4347711.28,79.63
650052.98,4347711.43,72.88
650039.19,4347711.18,79.75
650006.74,4347710.58,68.50
650051.94,4347711.45,75.00
650018.11,4347710.82,64.13
650041.09,4347711.26,90.25
650033.73,4347711.15,74.00
650008.56,4347710.69,25.13
650054.90,4347711.58,71.00
650029.60,4347711.11,72.13
650011.38,4347710.76,66.75
650042.88,4347711.37,78.50
650035.51,4347711.25,82.13
650053.05,4347711.59,74.38
650021.02,4347710.97,75.00
650053.99,4347711.63,66.38
650006.79,4347710.73,68.38
650045.36,4347711.48,81.50
650013.07,4347710.86,64.75
650016.07,4347710.94,62.75
650052.03,4347711.64,76.38
650008.63,4347710.81,24.25
650039.29,4347711.42,81.00
650018.21,4347711.03,66.13
650054.97,4347711.74,70.88
650033.82,4347711.35,71.63
650011.44,4347710.92,68.50
650042.96,4347711.53,77.38
650035.60,4347711.43,79.38
650021.10,4347711.16,73.88
650006.84,4347710.89,67.00
650008.70,4347710.93,26.50
650026.96,4347711.28,62.38
650054.07,4347711.81,64.50
650045.45,4347711.66,80.75
650013.16,4347711.06,65.50
650052.12,4347711.82,76.88
650024.49,4347711.31,65.88
650055.04,4347711.90,71.13
650043.04,4347711.70,75.88
650011.51,4347711.09,66.00
650041.26,4347711.67,87.50
650008.77,4347711.05,27.25
650016.18,4347711.19,64.75
650053.15,4347711.92,71.63
650018.33,4347711.26,65.25
650039.36,4347711.66,81.13
650006.89,4347711.05,67.25
650021.17,4347711.33,73.13
650054.16,4347711.97,65.63
650035.69,4347711.63,77.13
650008.84,4347711.16,26.88
650052.21,4347711.99,77.13
650024.56,4347711.47,63.00
650013.25,4347711.26,66.63
650027.05,4347711.53,62.75
650055.12,4347712.09,68.88
650043.12,4347711.87,77.75
650011.59,4347711.27,65.75
650053.20,4347712.08,73.25
650041.35,4347711.87,87.25
650033.99,4347711.75,74.75
650008.91,4347711.28,25.25
650021.25,4347711.52,72.63
650054.26,4347712.16,62.13
650035.78,4347711.81,77.50
650018.44,4347711.49,66.25
650039.43,4347711.89,79.38
650016.30,4347711.45,65.38
650052.29,4347712.17,77.38
650024.62,4347711.64,63.25
650045.59,4347712.05,78.50
650055.19,4347712.28,66.63
650006.95,4347711.35,65.25
650011.66,4347711.44,67.38
650013.35,4347711.48,64.13
650053.24,4347712.25,71.75
650008.98,4347711.40,27.75
650029.96,4347711.81,72.25
650027.15,4347711.80,62.50
650041.44,4347712.08,91.25
650034.06,4347711.95,71.63
650054.37,4347712.34,65.50
650021.33,4347711.71,72.25
650035.88,4347711.00,76.00
650024.69,4347711.80,66.13
650052.38,4347712.35,77.00
650009.05,4347711.52,27.88
650018.55,4347711.72,66.50
650039.50,4347712.12,80.63
650045.66,4347712.24,81.63
650043.29,4347712.20,74.50
650006.98,4347711.51,66.13
650016.41,4347711.70,64.00
650055.26,4347712.45,67.75
650053.29,4347712.42,72.63
650030.05,4347711.99,71.50
650013.46,4347711.69,63.75
650041.53,4347712.28,91.13
650054.48,4347712.53,65.63
650009.12,4347711.66,28.25
650024.76,4347711.96,64.25
650035.97,4347712.19,74.50
650034.14,4347712.18,72.75
650052.47,4347712.53,76.50
650007.01,4347711.67,65.38
650027.25,4347712.06,62.63
650045.73,4347712.42,81.25
650011.79,4347711.77,68.38
650043.35,4347712.40,83.63
650053.34,4347712.59,74.13
650055.34,4347712.64,67.25
650030.14,4347712.16,71.50
650039.57,4347712.36,74.00
650013.56,4347711.89,64.75
650016.52,4347711.95,63.75
650009.20,4347711.83,26.88
650024.83,4347712.13,66.00
650041.61,4347712.46,92.38
650021.47,4347712.08,71.75
650036.06,4347712.36,75.00
650054.58,4347712.71,66.00
650007.04,4347711.83,65.13
650045.80,4347712.61,81.50
650053.38,4347712.76,72.88
650011.88,4347711.97,69.75
650030.23,4347712.32,71.88
650034.23,4347712.40,73.75
650043.41,4347712.58,84.25
650055.41,4347712.81,67.00
650052.54,4347712.78,75.25
650027.34,4347712.31,62.13
650009.28,4347711.99,26.13
650024.89,4347712.30,67.38
650054.68,4347712.88,64.25
650039.65,4347712.60,78.88
650013.67,4347712.11,64.25
650007.07,4347711.99,64.75
650021.52,4347712.26,72.25
650036.15,4347712.54,76.50
650041.70,4347712.66,91.75
650016.63,4347712.20,62.75
650053.43,4347712.93,71.50
650030.32,4347712.49,70.75
650045.87,4347712.81,79.38
650011.97,4347712.16,67.50
650055.49,4347712.00,67.50
650043.47,4347712.77,83.25
650018.75,4347712.31,67.25
650024.95,4347712.45,66.88
650034.31,4347712.63,72.38
650009.35,4347712.16,25.25
650007.09,4347712.14,64.75
650054.79,4347713.07,64.63
650052.59,4347713.03,75.50
650021.58,4347712.44,71.75
650036.24,4347712.73,76.88
650027.44,4347712.57,63.00
650053.47,4347713.08,71.13
650013.77,4347712.33,64.75
650041.79,4347712.87,91.00
650039.72,4347712.84,81.50
650030.41,4347712.67,70.63
650055.56,4347713.17,68.00
650012.06,4347712.35,66.75
650045.94,4347713.00,80.38
650043.53,4347712.96,82.13
650009.42,4347712.31,25.25
650025.03,4347712.61,67.50
650018.81,4347712.50,67.38
650007.12,4347712.30,64.75
650034.39,4347712.85,72.75
650054.89,4347713.25,62.25
650021.64,4347712.62,74.25
650036.33,4347712.91,76.13
650030.50,4347712.84,68.00
650052.64,4347713.27,75.25
650041.88,4347713.07,89.75
650013.88,4347712.54,67.00
650009.50,4347712.47,24.75
650055.64,4347713.36,66.50
650025.12,4347712.78,67.63
650039.79,4347713.06,80.63
650012.15,4347712.54,65.13
650046.01,4347713.19,78.50
650043.60,4347713.15,82.25
650007.15,4347712.46,65.13
650018.88,4347712.70,64.00
650016.84,4347712.67,62.00
650053.60,4347713.40,71.00
650021.70,4347712.80,75.63
650036.42,4347713.10,77.13
650034.47,4347713.08,72.50
650030.59,4347713.01,67.00
650009.57,4347712.63,24.75
650025.21,4347712.95,66.75
650041.97,4347713.27,89.38
650007.17,4347712.61,64.50
650046.07,4347713.37,77.75
650013.99,4347712.76,65.88
650055.69,4347713.56,67.38
650012.24,4347712.73,66.25
650043.66,4347713.34,83.13
650052.70,4347713.52,76.75
650053.68,4347713.55,69.50
650027.62,4347713.05,61.63
650016.93,4347712.85,61.63
650039.86,4347713.30,80.50
650018.95,4347712.90,63.25
650036.51,4347713.27,78.13
650021.76,4347712.99,76.75
650055.09,4347713.63,64.75
650009.64,4347712.79,23.13
650034.55,4347713.28,72.13
650007.20,4347712.76,64.63
650025.31,4347713.11,67.63
650012.32,4347712.90,65.00
650053.75,4347713.71,69.63
650046.15,4347713.57,79.88
650014.08,4347712.95,66.00
650055.75,4347713.77,67.13
650043.72,4347713.54,81.50
650017.02,4347713.03,60.25
650027.71,4347713.24,61.13
650019.02,4347713.11,63.50
650036.60,4347713.45,78.13
650021.82,4347713.17,77.38
650007.23,4347712.91,63.38
650052.75,4347713.78,76.38
650009.72,4347712.96,23.88
650025.39,4347713.26,67.13
650055.17,4347713.84,63.38
650030.75,4347713.38,69.88
650053.82,4347713.85,69.75
650034.63,4347713.51,73.88
650012.40,4347713.09,65.75
650055.81,4347713.95,65.88
650017.11,4347713.21,59.88
650027.80,4347713.43,60.63
650042.16,4347713.71,89.13
650007.26,4347713.05,63.75
650046.27,4347713.80,79.75
650021.88,4347713.34,79.25
650019.08,4347713.29,64.38
650036.69,4347713.64,77.00
650025.48,4347713.43,66.63
650009.79,4347713.13,23.38
650053.88,4347714.00,70.00
650030.84,4347713.57,70.75
650040.02,4347713.76,79.75
650055.25,4347714.06,63.25
650052.81,4347714.04,75.38
650014.21,4347713.31,67.00
650034.71,4347713.71,73.88
650012.49,4347713.29,64.13
650017.19,4347713.38,60.00
650043.85,4347713.90,81.38
650007.29,4347713.20,63.75
650027.90,4347713.62,62.63
650055.87,4347714.16,67.00
650025.58,4347713.60,65.50
650036.78,4347713.82,77.13
650009.84,4347713.31,22.75
650053.96,4347714.15,70.38
650019.14,4347713.49,63.38
650042.27,4347713.94,88.38
650046.39,4347714.04,77.50
650030.92,4347713.76,71.00
650040.10,4347713.96,79.13
650007.32,4347713.35,65.13
650055.33,4347714.28,60.75
650043.94,4347714.06,82.38
650014.28,4347713.49,66.88
650017.28,4347713.56,59.75
650012.56,4347713.47,64.88
650034.78,4347713.91,73.63
650027.98,4347713.79,61.88
650025.67,4347713.76,65.13
650054.03,4347714.31,71.25
650022.00,4347713.70,79.75
650052.87,4347714.30,76.13
650055.93,4347714.36,67.75
650009.90,4347713.48,22.25
650036.87,4347714.01,76.88
650019.21,4347713.70,62.50
650031.01,4347713.96,70.50
650042.37,4347714.18,85.88
650007.36,4347713.50,63.50
650044.03,4347714.22,83.25
650046.52,4347714.27,78.13
650040.19,4347714.16,80.25
650014.35,4347713.67,66.63
650017.37,4347713.74,60.13
650054.10,4347714.46,71.25
650055.41,4347714.49,62.38
650012.63,4347713.67,62.63
650025.76,4347713.93,65.50
650028.07,4347713.98,62.63
650022.08,4347713.87,80.13
650034.85,4347714.11,73.88
650009.96,4347713.66,25.38
650055.99,4347714.57,68.88
650007.38,4347713.64,64.50
650052.92,4347714.55,77.13
650044.12,4347714.39,80.13
650031.09,4347714.15,68.63
650040.27,4347714.34,77.25
650054.17,4347714.61,71.13
650014.41,4347713.85,66.63
650017.46,4347713.93,61.88
650042.47,4347714.41,85.50
650022.17,4347714.03,77.88
650025.85,4347714.10,68.50
650046.64,4347714.51,76.75
650012.70,4347713.86,62.00
650028.17,4347714.16,59.75
650055.49,4347714.71,61.88
650034.93,4347714.32,75.13
650007.41,4347713.79,64.50
650010.02,4347713.85,25.25
650044.20,4347714.53,81.88
650056.05,4347714.77,66.75
650019.37,4347714.08,62.25
650031.17,4347714.32,68.50
650014.47,4347714.02,65.25
650054.26,4347714.79,71.00
650037.09,4347714.46,78.63
650040.36,4347714.54,77.25
650022.25,4347714.19,77.50
650017.55,4347714.11,63.38
650012.77,4347714.05,62.88
650028.26,4347714.35,61.25
650007.45,4347713.96,63.00
650042.57,4347714.64,85.25
650046.75,4347714.72,77.25
650010.08,4347714.03,24.75
650034.00,4347714.51,72.25
650044.29,4347714.70,79.00
650055.57,4347714.92,61.00
650019.45,4347714.25,61.88
650056.10,4347714.96,66.50
650054.36,4347714.96,71.25
650031.26,4347714.52,64.25
650014.54,4347714.20,66.13
650022.33,4347714.36,77.25
650017.63,4347714.28,61.88
650040.45,4347714.74,77.25
650012.84,4347714.24,61.50
650044.38,4347714.86,79.63
650037.21,4347714.72,75.63
650007.52,4347714.16,62.25
650010.14,4347714.22,25.50
650053.03,4347715.04,76.75
650035.07,4347714.71,71.63
650042.67,4347714.85,83.50
650025.00,4347714.53,68.88
650046.87,4347714.95,76.38
650055.64,4347715.13,60.63
650019.53,4347714.44,61.88
650022.40,4347714.51,76.00
650056.16,4347715.16,65.63
650054.46,4347715.14,71.38
650014.60,4347714.37,64.75
650031.34,4347714.71,68.00
650040.54,4347714.94,77.50
650017.71,4347714.50,63.25
650028.43,4347714.71,60.00
650044.47,4347715.02,77.50
650010.19,4347714.38,24.63
650012.91,4347714.44,61.50
650007.58,4347714.36,62.25
650035.14,4347714.91,73.38
650022.48,4347714.67,75.75
650019.62,4347714.63,62.88
650026.07,4347714.76,70.63
650042.77,4347715.08,83.38
650037.33,4347714.98,76.13
650054.56,4347715.32,71.00
650014.67,4347714.56,65.50
650055.72,4347715.34,61.00
650053.09,4347715.30,73.88
650046.99,4347715.19,75.13
650031.42,4347714.89,65.88
650056.23,4347715.37,67.13
650028.50,4347714.89,60.75
650040.63,4347715.14,78.13
650010.25,4347714.57,23.88
650012.98,4347714.63,59.75
650017.79,4347714.74,62.00
650022.56,4347714.83,75.75
650007.65,4347714.56,61.00
650035.22,4347715.11,73.50
650014.73,4347714.73,62.75
650019.70,4347714.82,64.00
650054.66,4347715.50,70.75
650055.81,4347715.55,61.38
650026.15,4347714.99,69.88
650044.65,4347715.34,78.38
650056.29,4347715.59,66.63
650047.11,4347715.41,76.38
650031.49,4347715.12,65.88
650037.45,4347715.24,77.75
650028.57,4347715.08,60.00
650053.15,4347715.56,73.13
650010.31,4347714.74,24.38
650013.05,4347714.81,60.63
650022.64,4347714.00,74.63
650007.71,4347714.75,61.38
650017.87,4347714.97,62.50
650054.76,4347715.68,67.38
650014.80,4347714.92,62.25
650019.79,4347715.01,64.88
650035.29,4347715.32,75.13
650010.38,4347714.88,22.25
650055.90,4347715.76,61.75
650044.72,4347715.55,77.75
650026.22,4347715.20,66.13
650028.63,4347715.26,59.13
650056.37,4347715.80,68.75
650031.56,4347715.35,68.00
650040.80,4347715.53,74.75
650037.57,4347715.49,77.25
650053.21,4347715.81,72.88
650054.86,4347715.85,67.75
650007.77,4347714.95,62.25
650019.86,4347715.18,64.38
650010.44,4347715.01,23.88
650017.94,4347715.18,63.13
650014.88,4347715.13,64.75
650035.36,4347715.52,75.38
650042.97,4347715.67,83.00
650055.98,4347715.95,61.63
650022.80,4347715.31,71.88
650028.70,4347715.44,59.38
650026.29,4347715.43,66.88
650044.79,4347715.79,77.63
650056.43,4347716.02,69.25
650013.19,4347715.21,60.50
650010.51,4347715.16,25.38
650031.62,4347715.57,67.38
650054.96,4347716.03,66.38
650040.90,4347715.77,75.88
650019.95,4347715.38,65.38
650007.84,4347715.15,60.63
650037.69,4347715.74,78.13
650035.41,4347715.71,71.88
650053.27,4347716.05,72.63
650043.04,4347715.86,83.25
650014.96,4347715.34,63.38
650047.35,4347715.96,74.75
650028.76,4347715.61,61.38
650018.01,4347715.41,61.50
650056.07,4347716.15,61.38
650022.88,4347715.52,71.13
650010.57,4347715.30,25.00
650056.50,4347716.21,69.88
650026.36,4347715.64,65.88
650013.27,4347715.41,60.38
650044.86,4347716.03,77.00
650031.69,4347715.79,67.50
650020.03,4347715.57,65.13
650007.90,4347715.35,60.63
650040.99,4347716.01,75.38
650043.10,4347716.05,84.38
