Mark 21-0	2006	
 * LORIS Grid Values - Longitude	 Latitude numbers are [DD.dddd] degrees in WGS84 coordinates * 	
Longitude	 Latitude	 Value 
10.503.533	55.169.548	23.775.170
10.503.690	55.169.548	22.899.158
10.503.847	55.169.548	21.690.897
10.504.004	55.169.548	21.613.233
10.504.161	55.169.548	21.716.747
10.504.317	55.169.548	22.399.549
10.504.474	55.169.548	22.704.615
10.504.631	55.169.548	22.615.718
10.504.788	55.169.548	21.452.889
10.504.945	55.169.548	17.612.761
10.505.102	55.169.548	20.732.357
10.505.259	55.169.548	21.075.095
10.505.416	55.169.548	21.614.062
10.505.573	55.169.548	22.770.332
10.505.730	55.169.548	23.544.499
10.505.887	55.169.548	24.017.545
10.506.044	55.169.548	24.261.218
10.506.201	55.169.548	23.954.133
10.506.358	55.169.548	24.023.483
10.506.514	55.169.548	24.200.230
10.506.671	55.169.548	26.998.778
10.506.828	55.169.548	23.294.549
10.506.985	55.169.548	22.612.693
10.507.142	55.169.548	22.413.433
10.507.299	55.169.548	22.259.055
10.507.456	55.169.548	21.210.158
10.507.613	55.169.548	19.839.281
10.507.770	55.169.548	19.649.701
10.507.927	55.169.548	19.087.677
10.508.084	55.169.548	18.229.997
10.508.241	55.169.548	16.881.087
10.508.398	55.169.548	15.432.500
10.508.555	55.169.548	15.139.040
10.508.712	55.169.548	13.796.930
10.496.314	55.169.638	25.474.862
10.496.471	55.169.638	25.538.395
10.496.628	55.169.638	26.698.186
10.496.785	55.169.638	28.951.131
10.496.942	55.169.638	27.711.444
10.497.099	55.169.638	24.195.640
10.497.256	55.169.638	23.015.170
10.497.413	55.169.638	22.602.554
10.497.569	55.169.638	21.885.751
10.497.726	55.169.638	22.260.972
10.497.883	55.169.638	22.206.640
10.498.040	55.169.638	23.405.675
10.498.197	55.169.638	24.165.032
10.498.354	55.169.638	24.311.867
10.498.511	55.169.638	24.440.251
10.498.668	55.169.638	25.033.728
10.498.825	55.169.638	25.393.939
10.498.982	55.169.638	25.564.459
10.499.139	55.169.638	24.707.953
10.499.296	55.169.638	17.037.880
10.499.453	55.169.638	21.366.801
10.499.610	55.169.638	23.465.399
10.499.766	55.169.638	22.678.548
10.499.923	55.169.638	22.252.298
10.500.080	55.169.638	21.592.060
10.500.237	55.169.638	23.714.112
10.500.394	55.169.638	24.796.267
10.500.551	55.169.638	24.149.849
10.500.708	55.169.638	23.342.859
10.500.865	55.169.638	20.790.681
10.501.022	55.169.638	16.541.124
10.501.179	55.169.638	21.065.207
10.501.336	55.169.638	23.026.870
10.501.493	55.169.638	23.857.087
10.501.650	55.169.638	23.332.898
10.501.807	55.169.638	21.267.828
10.501.964	55.169.638	17.471.312
10.502.120	55.169.638	22.106.411
10.502.277	55.169.638	24.327.135
10.502.434	55.169.638	24.547.009
10.502.591	55.169.638	23.774.729
10.502.748	55.169.638	21.742.210
10.502.905	55.169.638	22.570.050
10.503.062	55.169.638	23.804.594
10.503.219	55.169.638	23.994.466
10.503.376	55.169.638	23.829.107
10.503.533	55.169.638	22.778.436
10.503.690	55.169.638	20.698.734
10.503.847	55.169.638	20.030.337
10.504.004	55.169.638	21.654.875
10.504.161	55.169.638	21.586.521
10.504.317	55.169.638	21.099.438
10.504.474	55.169.638	19.453.525
10.504.631	55.169.638	22.181.617
10.504.788	55.169.638	22.106.960
10.504.945	55.169.638	21.668.782
10.505.102	55.169.638	21.356.707
10.505.259	55.169.638	19.293.919
10.505.416	55.169.638	15.568.870
10.505.573	55.169.638	22.232.565
10.505.730	55.169.638	23.585.544
10.505.887	55.169.638	24.045.143
10.506.044	55.169.638	25.267.878
10.506.201	55.169.638	25.489.730
10.506.358	55.169.638	25.458.153
10.506.514	55.169.638	24.524.559
10.506.671	55.169.638	23.787.776
10.506.828	55.169.638	23.132.475
10.506.985	55.169.638	22.441.574
10.507.142	55.169.638	21.427.650
10.507.299	55.169.638	22.146.577
10.507.456	55.169.638	21.082.433
10.507.613	55.169.638	20.034.688
10.507.770	55.169.638	19.522.942
10.507.927	55.169.638	18.844.789
10.508.084	55.169.638	18.218.865
10.508.241	55.169.638	17.947.977
10.508.398	55.169.638	16.851.544
10.508.555	55.169.638	15.357.234
10.508.712	55.169.638	15.983.253
10.496.157	55.169.727	27.732.683
10.496.314	55.169.727	26.389.310
10.496.471	55.169.727	31.380.330
10.496.628	55.169.727	30.191.232
10.496.785	55.169.727	27.966.964
10.496.942	55.169.727	26.002.534
10.497.099	55.169.727	23.660.840
10.497.256	55.169.727	18.018.314
10.497.413	55.169.727	18.060.756
10.497.569	55.169.727	21.659.346
10.497.726	55.169.727	21.929.932
10.497.883	55.169.727	21.601.268
10.498.040	55.169.727	21.382.237
10.498.197	55.169.727	21.220.264
10.498.354	55.169.727	22.694.368
10.498.511	55.169.727	23.499.353
10.498.668	55.169.727	23.977.157
10.498.825	55.169.727	24.003.246
10.498.982	55.169.727	21.685.782
10.499.139	55.169.727	21.286.787
10.499.296	55.169.727	22.050.939
10.499.453	55.169.727	22.146.709
10.499.610	55.169.727	22.411.626
10.499.766	55.169.727	15.109.442
10.499.923	55.169.727	19.640.840
10.500.080	55.169.727	22.361.494
10.500.237	55.169.727	23.455.760
10.500.394	55.169.727	23.982.599
10.500.551	55.169.727	24.276.567
10.500.708	55.169.727	24.740.274
10.500.865	55.169.727	22.417.785
10.501.022	55.169.727	21.782.396
10.501.179	55.169.727	21.862.755
10.501.336	55.169.727	21.933.024
10.501.493	55.169.727	21.554.212
10.501.650	55.169.727	21.511.795
10.501.807	55.169.727	22.217.030
10.501.964	55.169.727	22.677.595
10.502.120	55.169.727	22.917.224
10.502.277	55.169.727	23.421.203
10.502.434	55.169.727	23.759.227
10.502.591	55.169.727	23.365.468
10.502.748	55.169.727	23.464.230
10.502.905	55.169.727	23.462.189
10.503.062	55.169.727	22.791.178
10.503.219	55.169.727	21.592.222
10.503.376	55.169.727	20.787.789
10.503.533	55.169.727	22.140.835
10.503.690	55.169.727	22.346.324
10.503.847	55.169.727	22.191.072
10.504.004	55.169.727	21.764.375
10.504.161	55.169.727	20.682.942
10.504.317	55.169.727	20.413.676
10.504.474	55.169.727	20.984.503
10.504.631	55.169.727	21.493.958
10.504.788	55.169.727	21.433.498
10.504.945	55.169.727	20.282.431
10.505.102	55.169.727	21.124.065
10.505.259	55.169.727	22.618.226
10.505.416	55.169.727	22.908.041
10.505.573	55.169.727	23.459.653
10.505.730	55.169.727	23.857.756
10.505.887	55.169.727	24.330.215
10.506.044	55.169.727	23.743.917
10.506.201	55.169.727	24.375.956
10.506.358	55.169.727	25.251.578
10.506.514	55.169.727	25.832.383
10.506.671	55.169.727	23.807.809
10.506.828	55.169.727	23.062.797
10.506.985	55.169.727	23.161.871
10.507.142	55.169.727	22.754.919
10.507.299	55.169.727	22.099.326
10.507.456	55.169.727	20.794.973
10.507.613	55.169.727	19.094.779
10.507.770	55.169.727	18.746.327
10.507.927	55.169.727	19.073.110
10.508.084	55.169.727	18.725.177
10.508.241	55.169.727	17.678.550
10.508.398	55.169.727	15.397.491
10.508.555	55.169.727	14.800.805
10.508.712	55.169.727	16.165.273
10.496.000	55.169.817	28.746.482
10.496.157	55.169.817	31.300.015
10.496.314	55.169.817	30.594.906
10.496.471	55.169.817	28.856.561
10.496.628	55.169.817	29.423.378
10.496.785	55.169.817	30.848.186
10.496.942	55.169.817	24.173.141
10.497.099	55.169.817	24.028.286
10.497.256	55.169.817	22.643.821
10.497.413	55.169.817	21.579.460
10.497.569	55.169.817	21.549.789
10.497.726	55.169.817	20.775.082
10.497.883	55.169.817	21.945.599
10.498.040	55.169.817	22.569.739
10.498.197	55.169.817	22.404.968
10.498.354	55.169.817	22.061.873
10.498.511	55.169.817	21.672.886
10.498.668	55.169.817	21.426.426
10.498.825	55.169.817	21.657.017
10.498.982	55.169.817	22.114.470
10.499.139	55.169.817	21.923.972
10.499.296	55.169.817	20.684.733
10.499.453	55.169.817	18.159.860
10.499.610	55.169.817	18.433.719
10.499.766	55.169.817	20.441.010
10.499.923	55.169.817	21.659.596
10.500.080	55.169.817	22.004.424
10.500.237	55.169.817	22.767.906
10.500.394	55.169.817	20.340.625
10.500.551	55.169.817	22.416.100
10.500.708	55.169.817	23.250.126
10.500.865	55.169.817	23.078.671
10.501.022	55.169.817	21.648.548
10.501.179	55.169.817	20.121.660
10.501.336	55.169.817	22.138.768
10.501.493	55.169.817	22.686.998
10.501.650	55.169.817	22.134.685
10.501.807	55.169.817	20.564.468
10.501.964	55.169.817	17.124.018
10.502.120	55.169.817	20.783.181
10.502.277	55.169.817	22.735.307
10.502.434	55.169.817	23.372.760
10.502.591	55.169.817	22.636.842
10.502.748	55.169.817	18.577.030
10.502.905	55.169.817	20.555.235
10.503.062	55.169.817	22.922.277
10.503.219	55.169.817	22.387.647
10.503.376	55.169.817	22.010.046
10.503.533	55.169.817	21.142.115
10.503.690	55.169.817	20.462.652
10.503.847	55.169.817	21.174.587
10.504.004	55.169.817	21.377.073
10.504.161	55.169.817	21.350.572
10.504.317	55.169.817	21.103.284
10.504.474	55.169.817	20.498.828
10.504.631	55.169.817	17.342.712
10.504.788	55.169.817	17.463.626
10.504.945	55.169.817	20.047.677
10.505.102	55.169.817	21.870.456
10.505.259	55.169.817	23.863.884
10.505.416	55.169.817	26.012.100
10.505.573	55.169.817	25.253.489
10.505.730	55.169.817	24.425.609
10.505.887	55.169.817	23.895.813
10.506.044	55.169.817	23.531.551
10.506.201	55.169.817	24.246.566
10.506.358	55.169.817	25.695.616
10.506.514	55.169.817	24.639.642
10.506.671	55.169.817	23.404.103
10.506.828	55.169.817	23.246.398
10.506.985	55.169.817	24.327.450
10.507.142	55.169.817	24.937.360
10.507.299	55.169.817	23.142.254
10.507.456	55.169.817	21.631.735
10.507.613	55.169.817	20.506.090
10.507.770	55.169.817	19.696.562
10.507.927	55.169.817	19.348.555
10.508.084	55.169.817	18.948.448
10.508.241	55.169.817	18.263.063
10.508.398	55.169.817	17.049.432
10.508.555	55.169.817	15.810.963
10.496.000	55.169.907	29.670.606
10.496.157	55.169.907	30.224.684
10.496.314	55.169.907	30.032.569
10.496.471	55.169.907	26.790.979
10.496.628	55.169.907	27.796.397
10.496.785	55.169.907	27.925.872
10.496.942	55.169.907	26.905.761
10.497.099	55.169.907	23.828.491
10.497.256	55.169.907	21.971.509
10.497.413	55.169.907	19.204.907
10.497.569	55.169.907	21.304.222
10.497.726	55.169.907	22.112.370
10.497.883	55.169.907	22.217.430
10.498.040	55.169.907	22.231.471
10.498.197	55.169.907	21.707.137
10.498.354	55.169.907	21.550.922
10.498.511	55.169.907	21.763.571
10.498.668	55.169.907	21.613.172
10.498.825	55.169.907	20.004.763
10.498.982	55.169.907	17.162.943
10.499.139	55.169.907	20.004.224
10.499.296	55.169.907	22.412.930
10.499.453	55.169.907	22.155.203
10.499.610	55.169.907	21.147.667
10.499.766	55.169.907	19.891.353
10.499.923	55.169.907	21.260.008
10.500.080	55.169.907	24.205.332
10.500.237	55.169.907	24.411.996
10.500.394	55.169.907	23.197.165
10.500.551	55.169.907	21.135.442
10.500.708	55.169.907	20.273.340
10.500.865	55.169.907	22.360.879
10.501.022	55.169.907	23.649.400
10.501.179	55.169.907	23.485.327
10.501.336	55.169.907	23.378.944
10.501.493	55.169.907	22.752.757
10.501.650	55.169.907	20.716.557
10.501.807	55.169.907	22.116.518
10.501.964	55.169.907	23.274.679
10.502.120	55.169.907	23.023.610
10.502.277	55.169.907	22.122.185
10.502.434	55.169.907	21.777.881
10.502.591	55.169.907	22.288.151
10.502.748	55.169.907	22.798.120
10.502.905	55.169.907	23.179.401
10.503.062	55.169.907	22.531.326
10.503.219	55.169.907	20.950.429
10.503.376	55.169.907	20.575.180
10.503.533	55.169.907	20.889.122
10.503.690	55.169.907	21.601.801
10.503.847	55.169.907	21.249.660
10.504.004	55.169.907	19.375.098
10.504.161	55.169.907	15.566.422
10.504.317	55.169.907	18.221.730
10.504.474	55.169.907	19.579.241
10.504.631	55.169.907	20.294.102
10.504.788	55.169.907	20.542.757
10.504.945	55.169.907	19.810.288
10.505.102	55.169.907	20.175.053
10.505.259	55.169.907	23.543.416
10.505.416	55.169.907	23.870.521
10.505.573	55.169.907	24.110.368
10.505.730	55.169.907	24.545.754
10.505.887	55.169.907	23.858.790
10.506.044	55.169.907	22.787.135
10.506.201	55.169.907	23.318.764
10.506.358	55.169.907	23.885.312
10.506.514	55.169.907	23.952.076
10.506.671	55.169.907	22.212.843
10.506.828	55.169.907	23.982.740
10.506.985	55.169.907	23.906.532
10.507.142	55.169.907	24.156.622
10.507.299	55.169.907	23.508.925
10.507.456	55.169.907	21.376.973
10.507.613	55.169.907	18.905.166
10.507.770	55.169.907	20.404.504
10.507.927	55.169.907	19.816.213
10.508.084	55.169.907	19.357.891
10.508.241	55.169.907	18.576.213
10.508.398	55.169.907	16.659.251
10.508.555	55.169.907	13.990.774
10.495.843	55.169.997	25.362.449
10.496.000	55.169.997	26.796.986
10.496.157	55.169.997	33.221.941
10.496.314	55.169.997	30.251.645
10.496.471	55.169.997	27.021.558
10.496.628	55.169.997	27.301.877
10.496.785	55.169.997	28.197.262
10.496.942	55.169.997	30.012.751
10.497.099	55.169.997	24.113.255
10.497.256	55.169.997	22.337.016
10.497.413	55.169.997	21.529.065
10.497.569	55.169.997	21.355.328
10.497.726	55.169.997	21.749.251
10.497.883	55.169.997	20.713.958
10.498.040	55.169.997	20.677.833
10.498.197	55.169.997	21.456.385
10.498.354	55.169.997	21.947.037
10.498.511	55.169.997	21.590.691
10.498.668	55.169.997	20.655.792
10.498.825	55.169.997	20.300.348
10.498.982	55.169.997	20.602.431
10.499.139	55.169.997	21.587.819
10.499.296	55.169.997	22.765.400
10.499.453	55.169.997	23.030.555
10.499.610	55.169.997	22.812.477
10.499.766	55.169.997	22.753.934
10.499.923	55.169.997	22.986.254
10.500.080	55.169.997	24.389.427
10.500.237	55.169.997	25.722.133
10.500.394	55.169.997	27.284.791
10.500.551	55.169.997	26.687.580
10.500.708	55.169.997	24.495.808
10.500.865	55.169.997	23.907.300
10.501.022	55.169.997	25.096.237
10.501.179	55.169.997	23.705.215
10.501.336	55.169.997	23.982.001
10.501.493	55.169.997	24.562.036
10.501.650	55.169.997	24.208.358
10.501.807	55.169.997	23.958.059
10.501.964	55.169.997	24.154.099
10.502.120	55.169.997	23.661.290
10.502.277	55.169.997	25.354.898
10.502.434	55.169.997	24.507.618
10.502.591	55.169.997	23.336.500
10.502.748	55.169.997	23.144.318
10.502.905	55.169.997	24.073.047
10.503.062	55.169.997	23.892.405
10.503.219	55.169.997	23.082.292
10.503.376	55.169.997	22.175.335
10.503.533	55.169.997	20.491.382
10.503.690	55.169.997	19.158.148
10.503.847	55.169.997	19.390.868
10.504.004	55.169.997	21.220.859
10.504.161	55.169.997	20.421.057
10.504.317	55.169.997	19.568.156
10.504.474	55.169.997	17.936.118
10.504.631	55.169.997	16.063.106
10.504.788	55.169.997	21.015.742
10.504.945	55.169.997	22.728.987
10.505.102	55.169.997	24.008.862
10.505.259	55.169.997	24.574.978
10.505.416	55.169.997	24.198.652
10.505.573	55.169.997	22.409.507
10.505.730	55.169.997	22.872.104
10.505.887	55.169.997	22.743.390
10.506.044	55.169.997	22.391.620
10.506.201	55.169.997	22.478.870
10.506.358	55.169.997	23.037.506
10.506.514	55.169.997	23.540.136
10.506.671	55.169.997	24.203.274
10.506.828	55.169.997	24.018.493
10.506.985	55.169.997	24.163.576
10.507.142	55.169.997	25.551.257
10.507.299	55.169.997	25.948.770
10.507.456	55.169.997	22.882.054
10.507.613	55.169.997	21.415.173
10.507.770	55.169.997	20.704.954
10.507.927	55.169.997	19.968.884
10.508.084	55.169.997	19.224.996
10.508.241	55.169.997	18.350.302
10.508.398	55.169.997	17.619.998
10.508.555	55.169.997	17.026.544
10.508.712	55.169.997	17.333.363
10.495.686	55.170.087	22.635.098
10.495.843	55.170.087	20.834.424
10.496.000	55.170.087	25.792.044
10.496.157	55.170.087	28.492.708
10.496.314	55.170.087	28.461.265
10.496.471	55.170.087	26.382.318
10.496.628	55.170.087	30.916.692
10.496.785	55.170.087	29.882.622
10.496.942	55.170.087	26.311.736
10.497.099	55.170.087	23.951.770
10.497.256	55.170.087	21.874.868
10.497.413	55.170.087	19.082.981
10.497.569	55.170.087	19.452.598
10.497.726	55.170.087	20.953.294
10.497.883	55.170.087	21.169.370
10.498.040	55.170.087	20.012.930
10.498.197	55.170.087	16.493.267
10.498.354	55.170.087	19.651.236
10.498.511	55.170.087	22.587.024
10.498.668	55.170.087	22.307.153
10.498.825	55.170.087	21.135.302
10.498.982	55.170.087	20.182.934
10.499.139	55.170.087	20.934.199
10.499.296	55.170.087	21.088.061
10.499.453	55.170.087	22.045.588
10.499.610	55.170.087	22.938.162
10.499.766	55.170.087	22.941.136
10.499.923	55.170.087	22.619.861
10.500.080	55.170.087	24.675.041
10.500.237	55.170.087	26.679.399
10.500.394	55.170.087	26.205.948
10.500.551	55.170.087	26.017.199
10.500.708	55.170.087	26.950.580
10.500.865	55.170.087	30.895.562
10.501.022	55.170.087	24.434.250
10.501.179	55.170.087	24.151.407
10.501.336	55.170.087	24.437.900
10.501.493	55.170.087	27.087.626
10.501.650	55.170.087	25.468.877
10.501.807	55.170.087	24.662.501
10.501.964	55.170.087	24.742.136
10.502.120	55.170.087	24.537.989
10.502.277	55.170.087	24.827.228
10.502.434	55.170.087	24.990.271
10.502.591	55.170.087	24.428.308
10.502.748	55.170.087	23.828.441
10.502.905	55.170.087	22.929.294
10.503.062	55.170.087	23.728.654
10.503.219	55.170.087	23.337.044
10.503.376	55.170.087	23.407.141
10.503.533	55.170.087	22.851.281
10.503.690	55.170.087	22.403.310
10.503.847	55.170.087	22.022.608
10.504.004	55.170.087	21.125.017
10.504.161	55.170.087	19.168.988
10.504.317	55.170.087	19.624.314
10.504.474	55.170.087	19.890.481
10.504.631	55.170.087	20.452.605
10.504.788	55.170.087	21.989.996
10.504.945	55.170.087	25.320.881
10.505.102	55.170.087	28.164.221
10.505.259	55.170.087	27.402.625
10.505.416	55.170.087	28.412.066
10.505.573	55.170.087	28.134.572
10.505.730	55.170.087	25.126.855
10.505.887	55.170.087	22.443.318
10.506.044	55.170.087	17.854.191
10.506.201	55.170.087	19.165.656
10.506.358	55.170.087	22.284.159
10.506.514	55.170.087	23.472.978
10.506.671	55.170.087	25.384.920
10.506.828	55.170.087	25.420.637
10.506.985	55.170.087	24.728.070
10.507.142	55.170.087	24.142.096
10.507.299	55.170.087	23.615.044
10.507.456	55.170.087	23.167.151
10.507.613	55.170.087	24.124.882
10.507.770	55.170.087	22.484.690
10.507.927	55.170.087	19.965.963
10.508.084	55.170.087	19.290.229
10.508.241	55.170.087	18.415.962
10.508.398	55.170.087	16.835.945
10.508.555	55.170.087	15.881.757
10.508.712	55.170.087	17.027.558
10.495.686	55.170.177	20.995.022
10.495.843	55.170.177	22.698.264
10.496.000	55.170.177	26.568.667
10.496.157	55.170.177	29.637.149
10.496.314	55.170.177	33.507.764
10.496.471	55.170.177	29.711.695
10.496.628	55.170.177	28.451.759
10.496.785	55.170.177	27.562.868
10.496.942	55.170.177	25.879.744
10.497.099	55.170.177	22.154.566
10.497.256	55.170.177	21.142.456
10.497.413	55.170.177	21.594.325
10.497.569	55.170.177	21.532.229
10.497.726	55.170.177	21.219.612
10.497.883	55.170.177	21.380.461
10.498.040	55.170.177	21.367.457
10.498.197	55.170.177	22.993.670
10.498.354	55.170.177	22.817.641
10.498.511	55.170.177	23.351.196
10.498.668	55.170.177	21.679.894
10.498.825	55.170.177	18.726.102
10.498.982	55.170.177	20.160.420
10.499.139	55.170.177	21.529.038
10.499.296	55.170.177	21.629.725
10.499.453	55.170.177	21.422.761
10.499.610	55.170.177	22.962.531
10.499.766	55.170.177	24.328.787
10.499.923	55.170.177	24.215.843
10.500.080	55.170.177	24.916.052
10.500.237	55.170.177	26.842.725
10.500.394	55.170.177	27.097.862
10.500.551	55.170.177	25.076.425
10.500.708	55.170.177	25.947.277
10.500.865	55.170.177	26.257.076
10.501.022	55.170.177	25.002.720
10.501.179	55.170.177	24.150.368
10.501.336	55.170.177	24.102.966
10.501.493	55.170.177	25.124.110
10.501.650	55.170.177	25.183.037
10.501.807	55.170.177	24.846.207
10.501.964	55.170.177	26.450.081
10.502.120	55.170.177	24.659.844
10.502.277	55.170.177	25.357.470
10.502.434	55.170.177	24.777.286
10.502.591	55.170.177	24.195.121
10.502.748	55.170.177	23.586.075
10.502.905	55.170.177	22.245.167
10.503.062	55.170.177	23.233.423
10.503.219	55.170.177	26.514.911
10.503.376	55.170.177	25.702.751
10.503.533	55.170.177	24.167.932
10.503.690	55.170.177	22.637.621
10.503.847	55.170.177	18.842.101
10.504.004	55.170.177	22.194.927
10.504.161	55.170.177	21.382.854
10.504.317	55.170.177	20.893.423
10.504.474	55.170.177	19.712.378
10.504.631	55.170.177	16.366.490
10.504.788	55.170.177	21.760.335
10.504.945	55.170.177	24.511.347
10.505.102	55.170.177	25.541.674
10.505.259	55.170.177	27.534.792
10.505.416	55.170.177	34.271.952
10.505.887	55.170.177	23.113.281
10.506.044	55.170.177	20.882.445
10.506.201	55.170.177	21.688.933
10.506.358	55.170.177	22.087.354
10.506.514	55.170.177	23.311.857
10.506.671	55.170.177	23.389.472
10.506.828	55.170.177	24.089.852
10.506.985	55.170.177	24.492.209
10.507.142	55.170.177	25.295.197
10.507.299	55.170.177	25.810.563
10.507.456	55.170.177	22.950.459
10.507.613	55.170.177	22.303.127
10.507.770	55.170.177	21.089.767
10.507.927	55.170.177	19.947.905
10.508.084	55.170.177	18.025.000
10.508.241	55.170.177	17.811.841
10.508.398	55.170.177	17.039.242
10.508.555	55.170.177	17.412.018
10.508.712	55.170.177	16.305.968
10.495.529	55.170.266	22.024.272
10.495.686	55.170.266	23.986.977
10.495.843	55.170.266	28.864.421
10.496.000	55.170.266	27.889.151
10.496.157	55.170.266	28.209.359
10.496.314	55.170.266	28.878.676
10.496.471	55.170.266	29.368.966
10.496.628	55.170.266	31.608.739
10.496.785	55.170.266	33.041.558
10.496.942	55.170.266	27.427.893
10.497.099	55.170.266	23.637.362
10.497.256	55.170.266	21.810.342
10.497.413	55.170.266	21.516.367
10.497.569	55.170.266	22.432.663
10.497.726	55.170.266	22.869.036
10.497.883	55.170.266	22.965.021
10.498.040	55.170.266	23.070.892
10.498.197	55.170.266	23.474.613
10.498.354	55.170.266	25.412.055
10.498.511	55.170.266	25.766.965
10.498.668	55.170.266	22.660.461
10.498.825	55.170.266	20.507.085
10.498.982	55.170.266	19.743.429
10.499.139	55.170.266	21.202.102
10.499.296	55.170.266	20.628.352
10.499.453	55.170.266	21.352.591
10.499.610	55.170.266	22.712.144
10.499.766	55.170.266	23.732.245
10.499.923	55.170.266	24.416.460
10.500.080	55.170.266	24.919.879
10.500.237	55.170.266	25.130.670
10.500.394	55.170.266	24.820.195
10.500.551	55.170.266	24.971.827
10.500.708	55.170.266	25.926.980
10.500.865	55.170.266	28.224.824
10.501.022	55.170.266	26.230.614
10.501.179	55.170.266	24.715.076
10.501.336	55.170.266	24.699.576
10.501.493	55.170.266	25.111.468
10.501.650	55.170.266	25.912.080
10.501.807	55.170.266	24.676.708
10.501.964	55.170.266	23.350.822
10.502.120	55.170.266	24.083.280
10.502.277	55.170.266	25.679.850
10.502.434	55.170.266	27.259.799
10.502.591	55.170.266	24.561.915
10.502.748	55.170.266	22.496.354
10.502.905	55.170.266	22.805.841
10.503.062	55.170.266	23.705.103
10.503.219	55.170.266	24.897.474
10.503.376	55.170.266	26.604.038
10.503.533	55.170.266	26.908.277
10.503.690	55.170.266	26.200.378
10.503.847	55.170.266	24.010.540
10.504.004	55.170.266	22.744.864
10.504.161	55.170.266	21.255.154
10.504.317	55.170.266	19.626.518
10.504.474	55.170.266	19.493.962
10.504.631	55.170.266	20.936.945
10.504.788	55.170.266	22.800.076
10.504.945	55.170.266	24.612.058
10.505.102	55.170.266	22.983.305
10.505.259	55.170.266	25.447.780
10.505.416	55.170.266	26.338.752
10.506.201	55.170.266	23.568.861
10.506.358	55.170.266	21.889.394
10.506.514	55.170.266	22.310.588
10.506.671	55.170.266	23.027.010
10.506.828	55.170.266	23.906.755
10.506.985	55.170.266	25.790.740
10.507.142	55.170.266	24.857.064
10.507.299	55.170.266	23.739.143
10.507.456	55.170.266	23.128.011
10.507.613	55.170.266	22.448.423
10.507.770	55.170.266	19.650.731
10.507.927	55.170.266	19.286.739
10.508.084	55.170.266	19.199.668
10.508.241	55.170.266	18.738.346
10.508.398	55.170.266	17.410.573
10.508.555	55.170.266	17.603.865
10.508.712	55.170.266	18.256.428
10.495.372	55.170.356	18.062.388
10.495.529	55.170.356	13.910.545
10.495.686	55.170.356	22.079.632
10.495.843	55.170.356	24.492.591
10.496.000	55.170.356	26.456.449
10.496.157	55.170.356	29.721.525
10.496.314	55.170.356	27.800.491
10.496.471	55.170.356	29.775.200
10.496.628	55.170.356	27.070.800
10.496.785	55.170.356	26.384.559
10.496.942	55.170.356	25.595.642
10.497.099	55.170.356	22.024.580
10.497.256	55.170.356	16.745.797
10.497.413	55.170.356	19.963.464
10.497.569	55.170.356	21.427.211
10.497.726	55.170.356	22.186.535
10.497.883	55.170.356	23.714.932
10.498.040	55.170.356	26.979.135
10.498.197	55.170.356	23.737.733
10.498.354	55.170.356	22.559.418
10.498.511	55.170.356	22.841.524
10.498.668	55.170.356	21.870.023
10.498.825	55.170.356	16.646.150
10.498.982	55.170.356	15.863.841
10.499.139	55.170.356	20.756.572
10.499.296	55.170.356	21.384.281
10.499.453	55.170.356	21.041.015
10.499.610	55.170.356	20.808.608
10.499.766	55.170.356	23.244.929
10.499.923	55.170.356	24.284.525
10.500.080	55.170.356	24.644.754
10.500.237	55.170.356	24.850.493
10.500.394	55.170.356	24.089.717
10.500.551	55.170.356	23.406.015
10.500.708	55.170.356	24.120.509
10.500.865	55.170.356	25.535.280
10.501.022	55.170.356	25.260.738
10.501.179	55.170.356	24.453.969
10.501.336	55.170.356	24.214.281
10.501.493	55.170.356	25.396.106
10.501.650	55.170.356	24.792.721
10.501.807	55.170.356	24.315.918
10.501.964	55.170.356	23.463.147
10.502.120	55.170.356	21.568.144
10.502.277	55.170.356	23.828.988
10.502.434	55.170.356	23.564.554
10.502.591	55.170.356	23.622.487
10.502.748	55.170.356	21.801.364
10.502.905	55.170.356	19.408.259
10.503.062	55.170.356	21.756.842
10.503.219	55.170.356	23.366.068
10.503.376	55.170.356	24.076.352
10.503.533	55.170.356	24.531.837
10.503.690	55.170.356	24.819.532
10.503.847	55.170.356	24.445.740
10.504.004	55.170.356	22.886.679
10.504.161	55.170.356	23.726.527
10.504.317	55.170.356	21.903.058
10.504.474	55.170.356	21.000.881
10.504.631	55.170.356	19.480.859
10.504.788	55.170.356	20.170.345
10.504.945	55.170.356	22.901.036
10.505.102	55.170.356	24.529.022
10.505.259	55.170.356	25.118.710
10.505.416	55.170.356	25.488.826
10.505.573	55.170.356	27.179.025
10.505.730	55.170.356	28.104.256
10.505.887	55.170.356	25.220.709
10.506.201	55.170.356	23.402.259
10.506.358	55.170.356	19.993.049
10.506.514	55.170.356	17.866.535
10.506.671	55.170.356	22.374.734
10.506.828	55.170.356	23.410.778
10.506.985	55.170.356	23.683.458
10.507.142	55.170.356	23.715.062
10.507.299	55.170.356	23.755.370
10.507.456	55.170.356	23.839.006
10.507.613	55.170.356	22.994.096
10.507.770	55.170.356	21.279.988
10.507.927	55.170.356	20.010.710
10.508.084	55.170.356	19.162.023
10.508.241	55.170.356	18.985.280
10.508.398	55.170.356	18.908.129
10.508.555	55.170.356	18.319.131
10.508.712	55.170.356	18.788.952
10.495.372	55.170.446	14.891.974
